Elliptic curve parameters:
name = secp256k1
mode = test
p = 1241690119
a = 1
b = 35
g = (311072572, 523565415)
n = 1241630743

----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k-1         q           a           m1                       m2                       f                        
D51          983710495   1196193974  1029147264  1120953129  90933351    922635621   1119236937  585458552   137242634   23012057    -                        -                        51.98118421138970757     
D20          223505587   1000463114  464673216   397258412   788487815   814624901   1119236937  883316930   173752825   49752762    -                        -                        20.10869495044315328     
D9           790610132   1000118592  1032122283  1132280811  880387844   236462340   987724554   961661519   341670679   107268774   -                        -                        9.323483011001878328     
D9           435726836   359375300   76351536    834810080   896901910   653684012   1177033914  104861453   399083244   36643592    -                        -                        9.807316378809151679     
D274         230106083   110258067   119848016   459809966   1191915018  639642458   374071981   166915143   229703883   402200      -                        -                        274.1374117354549975     
D22          814529591   444177543   370352048   838602686   578420311   657522284   374071981   1139935477  24073095    20117456    -                        -                        22.07921036337795395     
D3           661508146   342890815   318617331   798806760   298670757   1199451920  1196489608  469963022   137298614   112313690   -                        -                        3.052974352458725200     
D2           682748420   248208361   434540059   966722782   244157668   512256492   1196489608  252912230   283974362   114799696   -                        -                        2.162099462353976965     
D0           781484918   40571421    740913497   873060057   427027449   1233408212  1196489608  1019296893  91575139    48883806    -                        -                        0.829956264043761240     
D41          405230259   710806888   936054114   469891617   831794936   565881623   272506474   837120354   64661358    17262111    -                        -                        41.17728637013167161     
D7           644078900   1119707241  766002402   809628604   958543890   609571981   933975776   435481717   165549704   147429788   -                        -                        7.594850784157676466     
D4           592224443   236689566   355534877   1136426791  117213361   123816896   933975776   100200967   544202348   48022095    -                        -                        4.928763853388736997     
D7           215512281   402617275   1054525749  296093055   180209973   72067200    615997950   1032790111  80580774    54350733    -                        -                        7.407761639571631904     
D5           208345069   295918012   1154057800  361734294   65536903    276680293   89351021    212663738   153389225   54955844    -                        -                        5.384650484123217177     
D14          287463627   1180616359  348478011   492249636   177496829   1129992703  1112374598  125613724   204786009   82677618    -                        -                        14.27975778160420635     
D2           652929596   718913834   1175646505  1064241095  324240048   744395415   1112374598  48715705    411311499   241618097   -                        -                        2.975413857348607459     
D46          1027471565  1162118471  1106983837  1083167295  620712325   395475265   1172654869  241605861   55695730    24948425    -                        -                        46.58083510281711170     
D5           502310892   158594843   343716049   975627637   678658775   332709636   838544609   237581135   473316745   28994147    -                        -                        5.469891664686669347     
D0           518912982   27180533    491732449   678119375   854615337   444450521   838544609   163010076   159206393   41293803    -                        -                        0.658223051047151070     
D5           360506258   976157821   625979180   542396941   195210844   692749218   838544609   408704693   181890683   178615575   -                        -                        5.465132707492053814     
D464         1074055237  820855646   253199591   1108645233  463420487   796809315   838544609   1041963249  34589996    1765361     -                        -                        464.9789170600234173     
D12          853642266   101004077   752638189   1022810810  662482157   1044915166  904323683   218882583   169168544   7799546     -                        -                        12.94999439710978049     
D8           267406267   428402755   1080634255  486419235   557939474   503895924   904323683   143393165   219012968   48393299    -                        -                        8.852522226269384941     
D1           353406496   166487081   186919415   553273550   220838898   580442366   115436110   1173609904  199867054   153539442   -                        -                        1.084327771622356163     
D4           633723984   1182088172  693266555   994479157   644838302   377765130   115436110   316844168   360755173   272968811   -                        -                        4.330488042459913121     
D0           1172559614  31282714    1141276900  1229373230  925614404   1189665596  115436110   1017737193  56813616    36287294    -                        -                        0.862084508147672846     
D3           797560941   484321049   313239892   1121298038  1051456963  748943836   465578193   232136803   323737097   150086747   -                        -                        3.226940810436780270     
D13          526920005   1219671410  548879338   745054030   975084156   540941852   1066929168  142735650   218134025   90651955    -                        -                        13.45444133002978259     
D4           536098949   1088305140  689424552   806517653   782142996   463409358   1066929168  482198812   270418704   265680245   -                        -                        4.096296809723282210     
D2           1016721129  192186862   824534267   1089714209  330177591   1052085285  928572133   1120515986  72993080    67811089    -                        -                        2.834150945430178831     
D4           484926821   759636900   966920664   810461981   888266209   266069777   928572133   519212595   325535160   159391661   -                        -                        4.765850956280579822     
D66          236367980   793885990   684112733   348537765   1205479650  302658443   1143268978  697994964   112169785   12028410    -                        -                        66.00090868202863055     
D21          430252200   666277813   1005605130  510084971   227405851   761411256   1143268978  172068632   79832771    31088345    -                        -                        21.43175563060690429     
D27          429624847   1215694932  455560658   558022804   4668123     973868332   432914694   1033274736  128397957   44430976    -                        -                        27.36142757701293800     
D9           207067536   358954506   1089743773  263614736   827783691   263519441   432914694   23268256    56547200    37425936    -                        -                        9.591062892855906128     
D61          500430082   680337757   1061723068  524902638   746437544   760864891   432914694   215893352   24472556    10978962    -                        -                        61.96740247393150645     
D7           967297627   321103390   646194237   1059831667  606322751   1210806613  432914694   349346557   92534040    41957227    -                        -                        7.653112776018300732     
D3           486964597   709294696   1019300644  762784273   377411965   180466375   1086908095  214003551   275819676   211144921   -                        -                        3.359278985450945324     
D49          708006203   581688837   126317366   727345800   794649704   850063327   1086908095  117321156   19339597    11780711    -                        -                        49.37637779247789034     
D5           628218020   146150686   482067334   748205575   61265405    753638342   1133418797  813738882   119987555   28280245    -                        -                        5.167942710538752404     
D16          982063403   1021751359  1201942787  1084426491  573681865   384792641   1133418797  1151824927  102363088   60795611    -                        -                        16.80633424343740866     
D12          728793002   707816360   20976642    840839120   517022376   83596491    1133418797  433200119   112046118   56516294    -                        -                        12.52411136512241938     
D1           572908932   170686763   402222169   788922946   183784201   768143660   1107905311  41027568    216014014   140880904   -                        -                        1.211567772165913983     
D7           662309354   1162801351  741138746   1170958072  1166425629  1099004892  1107905311  502438472   508648718   153660636   -                        -                        7.567333972247778539     
D6           566549040   701082203   1107097580  720177297   650108970   1207752781  1107905311  763533966   153628257   105664269   -                        -                        6.634997900756782787     
D17          876055608   930197937   1187488414  1150285918  284914290   509069241   1107905311  1117063563  274230310   53364678    -                        -                        17.43096692160308734     
D4           931208616   117277635   813930981   969020893   1084442502  573147416   973939178   525997477   37812277    23713968    -                        -                        4.945508697658696343     
D33          342799579   1134115400  450314922   497518662   7053807     192570756   973939178   41536081    154719083   33361413    -                        -                        33.99482509928461363     
D22          828269551   1064522951  1005377343  1218742502  699461765   540952218   973939178   517667825   390472951   47323649    -                        -                        22.49452384789685174     
D8           231071816   1027578024  445124535   347567470   657728417   351602002   347188520   1129306382  116495654   114576162   -                        -                        8.968514969108495709     
D2810        1220501499  227824893   992676606   1226425870  1095525147  290197346   30392351    587931933   5924371     81073       -                        -                        2810.120422335426097     
D6           551534039   988645426   804519356   959584235   933197310   248256794   30392351    256173707   408050196   143483843   -                        -                        6.890290957707342700     
D1           539068154   379615028   159453126   856568286   1192237277  320928324   752034422   204458119   317500132   221568022   -                        -                        1.713311445277062589     
D1           657407208   200261025   457146183   1126857365  541312672   226309194   752034422   350895803   469450157   187957051   -                        -                        1.065461625060291034     
D9           695329856   125484934   569844922   1036217889  8095441     1189850711  336200322   508391196   340888033   13553790    -                        -                        9.258291149560381266     
D9           1036759531  632776071   403983460   1231243613  556662232   1188675161  689605061   618515046   194484082   64339121    -                        -                        9.835012682252839605     
D60          592557566   486702122   105855444   738686355   626999506   1238879116  689605061   859437022   146128789   8042410     -                        -                        60.51694977003161987     
D27          379877996   1185947601  435561138   492376759   1127277867  509798835   255496106   774666436   112498763   42381707    -                        -                        27.98253503569358355     
D7           898926702   1003344426  1137213019  1052660960  831541653   313692226   763543720   89901275    153734258   130255412   -                        -                        7.702900099076113628     
D9           661553169   115812989   545740180   691061362   401360141   424870196   763543720   291234449   29508193    12372923    -                        -                        9.360196373969190627     
D6           299938166   618120422   923448487   501709681   276315876   907220449   1218208524  213102867   201771515   98166651    -                        -                        6.296643673827683089     
D3           498285844   254774628   243511216   916683595   629637985   51829446    1218208524  281077266   418397751   79888093    -                        -                        3.189143944141963684     
D6           554531566   609520941   1186641368  1015287767  36923809    322950278   1218208524  602728305   460756201   93775365    -                        -                        6.499798118621025895     
D63          945921479   824701488   121219991   980477481   1195906767  893584611   1218208524  133405786   34556002    12909425    -                        -                        63.88367320775325004     
D2           915778133   72927472    842850661   1136565021  171512973   796257378   1217447712  369618219   220786888   32630581    -                        -                        2.234942491523518995     
D62          558396920   907463234   892564429   603712610   743647384   1233715191  1217447712  700013714   45315690    14608640    -                        -                        62.11825563502146674     
D25          410819635   1222432400  430017978   531526162   660375733   564925399   521611540   1007886695  120706527   48700054    -                        -                        25.10125348115630426     
D36          642225670   1053883589  829972824   795534118   77663441    196765223   521611540   954381228   153308448   28991878    -                        -                        36.35099419913397814     
D34          465921425   1033050984  674501184   683766667   792036909   796726409   521611540   1123173804  217845242   30230941    -                        -                        34.17197579129276855     
D15          442839121   781540286   902929578   834603150   57917342    722048887   521611540   97599327    391764029   51075092    -                        -                        15.30178909907788320     
D1216        1121979075  1163661132  1199948686  1140356487  772364246   376538297   31340913    266519980   18377412    956943      -                        -                        1216.019273875246488     
D806         945766543   1020511919  1166885367  1063829278  1174995989  832760540   31340913    1094480777  118062735   1264663     -                        -                        806.9437620931426000     
D3           749851961   1058408476  933074228   1216372371  624912037   1038620264  31340913    967747387   466520410   283331551   -                        -                        3.735582826072201186     
D17          620900878   422415547   198485331   819652595   732394628   540930199   31340913    1046251225  198751717   24645727    -                        -                        17.13950442606136146     
D0           510249982   159392042   350857940   779874167   546811442   385840768   977065870   462157727   269624185   240625797   -                        -                        0.662406292206483579     
D3           467362034   441467642   25894392    805909397   693617708   1147192818  977065870   353854042   338547363   128814671   -                        -                        3.427153433478085737     
D2           590482376   571477417   19004959    903600154   39926596    576620642   977065870   1019411746  313117778   277364598   -                        -                        2.060383412738203885     
D2           384520601   264251638   120268963   678540287   154662919   222343615   1065486893  959491074   294019686   90500915    -                        -                        2.919878080790674878     
D11          270551973   469986733   1042195983  500194669   1129310392  807579687   876254567   144017547   229642696   40909277    -                        -                        11.48851232447838176     
D1           780124843   191218894   588905949   988219105   1190003339  1112086628  368625396   1228442914  208094262   155842057   -                        -                        1.227004427951050466     
D5           713692377   1135355985  819967135   1222926459  249341134   52682092    1125359731  1190230790  509234082   204458295   -                        -                        5.552995465407749781     
D32          612835417   1236217850  618248310   804620108   110089090   834958008   1125359731  856756667   191784691   37481344    -                        -                        32.98221776679086000     
D90          117693212   1122090250  237233705   222927064   1096157120  148119443   1125359731  546964077   105233852   12459360    -                        -                        90.06002314725635987     
D11          1014988860  868052028   146936832   1119303893  447484890   73466650    552300679   919814561   104315033   76153563    -                        -                        11.39870537639847527     
D2           683893960   588897033   94996927    1119237499  54102343    401488812   552300679   234236565   435343539   248550421   -                        -                        2.369326234213057317     
D7           1040888198  156190400   884697798   1154218225  885326264   1019934632  552300679   557745997   113330027   20917955    -                        -                        7.466810211610073738     
D6           1024438647  1085465972  1180603418  1237345718  1154001668  1098983392  552300679   942939849   212907071   172810363   -                        -                        6.281255088851355517     
D2           858290150   530103286   328186864   1172574240  376334672   592317444   552300679   665095883   314284090   229721970   -                        -                        2.307586366249601638     
D457         806801701   1016647800  1031784644  907374336   795185756   790796620   552300679   804363128   100572635   2220621     -                        -                        457.8213932048737718     
D26          290610530   955203925   577037348   544503890   432700866   115616855   300980241   205454606   253893360   36717170    -                        -                        26.01518376824793414     
D12          677984178   694560592   1225054329  885556761   580605412   954994      300980241   739664293   207572583   55266429    -                        -                        12.56749539580348135     
D12          1009947766  1021938872  1229639637  1196095428  317564817   133954696   300980241   1126449237  186147662   79209456    -                        -                        12.90172819770407210     
D398         25910133    764920949   502619927   27909394    433357540   22342667    838499290   195105081   1999261     1919001     -                        -                        398.6037261054058856     
D42          326599303   436634007   1131596039  642910761   417091621   366997554   838499290   1127616117  316311458   10287845    -                        -                        42.44173653471645422     
D156         372377282   1166159517  447848508   400447596   384623076   308619778   838499290   1032826736  28070314    7463200     -                        -                        156.2546249598027655     
D7           541557970   464390282   77167688    1024254822  65625327    417628197   838499290   17334240    482696852   58861118    -                        -                        7.889593296545947360     
D11          885335558   888421504   1238544797  1001093172  1133138748  870841898   838499290   623603751   115757614   75032260    -                        -                        11.84052704796576832     
D10          474919182   922305733   794244192   669714619   780042964   541256141   525366988   446960878   194795437   85328308    -                        -                        10.80890685187382363     
D1           985383426   94394060    890989366   1077969061  668966902   48781022    525366988   1109649489  92585635    59527076    -                        -                        1.585733188036986731     
D5           611378209   588796689   22581520    739082289   284936699   429027878   525366988   1211134657  127704080   100561889   -                        -                        5.855067907485309867     
D73          47723779    658749149   630605373   86487928    10564403    70470090    979670408   61182715    38764149    8959630     -                        -                        73.52414653283673544     
D1           903275510   176465839   726809671   1166812692  729254756   69837379    979670408   855718235   263537182   112663964   -                        -                        1.566302415917125017     
D4           391782708   282419872   109362836   714380989   919855762   464763830   979670408   196166748   322598281   69184427    -                        -                        4.082130679495256931     
D0           687095597   111549245   575546352   1032680179  971405075   564828631   1160147040  289377552   345584582   341511015   -                        -                        0.326634398600583937     
D56          777894518   770796120   7098398     798007340   877881394   342122286   1160147040  209598323   20112822    13607282    -                        -                        56.64585477099688240     
D7           579994147   588522655   1233102235  830821976   684254363   938211873   414569643   781897155   250827829   78338489    -                        -                        7.512560715844289516     
D1           514672015   126163370   388508645   588930178   1219949896  12023162    414569643   807617455   74258163    69123037    -                        -                        1.825200041485445727     
D3           956337750   372253762   584083988   1125847512  673963953   186201467   1166444408  292544778   169509762   108788940   -                        -                        3.421797859230910789     
D0           211347796   75571838    135775958   319501334   247657187   1087409019  1166444408  562148272   108153538   103194258   -                        -                        0.732325998215908485     
D7           299589725   709330492   831889976   506563845   633678529   124599822   935474687   217035523   206974120   92615605    -                        -                        7.658865825041039250     
D61          191148118   708573701   724205160   370822879   710032518   1027698763  1008355193  714539931   179674761   11473357    -                        -                        61.75818472309368565     
D7           747577833   395265104   352312729   979777957   899112641   51111456    1008355193  159935953   232200124   50977461    -                        -                        7.753722846259447876     
D5           610621589   419121444   191500145   1143180247  1092930625  689617083   1008355193  1011465298  532558658   78062931    -                        -                        5.369020079453588541     
D95          527472935   1173302167  595801511   584710290   427745476   1238988950  1008355193  102563064   57237355    12336740    -                        -                        95.10633822225320465     
D7           363777134   161885148   201891986   705682075   996738031   1126032142  1008355193  514446075   341904941   21872193    -                        -                        7.401413657972019541     
D0           793883662   172490761   621392901   1075103592  897037869   434616633   948513743   1024911941  281219930   231443802   -                        -                        0.745281400968343926     
D3           987504704   52241932    935262772   1076060343  975486284   1074390116  948513743   478433840   88555639    13392675    -                        -                        3.900783973328703937     
D4           808455728   732671789   75783939    1017205427  650583216   71600016    143186199   1130495393  208749699   182206631   -                        -                        4.021103869704939552     
D6           404172536   494324547   1151478732  485038171   443621635   149882875   143186199   1160021689  80865635    80709996    -                        -                        6.124700427441478252     
D45          278765098   871870450   648525391   365348058   86920293    207679659   435854253   95075021    86582960    19016218    -                        -                        45.84878286523639979     
D3           280153596   88850394    191303202   364702976   379335071   1148964347  435854253   830513705   84549380    26505456    -                        -                        3.352154892185216507     
D0           693255450   58973561    634281889   970649087   259401553   908125968   435854253   564891545   277393637   138468176   -                        -                        0.425899746090394084     
D477         545835962   1012722923  774743782   636455480   638330690   855991891   435854253   533907625   90619518    2118854     -                        -                        477.9578597675913489     
D96          425151805   164383818   260767987   463646640   705402615   638249786   455526896   175806964   38494835    1708620     -                        -                        96.20852969062752396     
D4           601665449   591137408   10528041    1066609898  387514974   1176519044  455526896   912460707   464944449   136721000   -                        -                        4.323676743148455614     
D11          332777995   516075842   1058332896  390510742   663908237   23964727    455526896   1236624253  57732747    44114260    -                        -                        11.69861722717325418     
D25          1008644414  721290716   287353698   1046351373  727194825   573526144   516125989   371666058   37706959    28263480    -                        -                        25.52023728146710879     
D2           605515777   657122288   1190024232  957386928   345245325   465339941   516125989   1133800655  351871151   253644626   -                        -                        2.590720325373658813     
D16          381618579   270910530   110708049   427291794   1120279884  590731308   1157402133  884689374   45673215    16232859    -                        -                        16.68902132397010286     
D31          1079696130  1232411227  1088915646  1195377819  210977035   1125803281  1157402133  842606616   115681689   38560929    -                        -                        31.96010207637891711     
D84          1010080267  815886249   194194018   1023599245  175570141   300472113   234986951   118805570   13518978    9675895     -                        -                        84.32152777598351367     
D3           434240946   509897449   1165974240  735234857   1076355325  1113914771  161717646   721502198   300993911   133247035   -                        -                        3.826707656196627564     
D5           190702653   434929588   997403808   304974253   106348085   139249606   161717646   641117151   114271600   76431053    -                        -                        5.690482741353831668     
D205         775004603   782124492   1234510854  820369413   810040172   1233276665  606006701   521374226   45364810    3802833     -                        -                        205.6689031571988567     
D11          437261507   981252331   697639919   613704225   1213390621  1077933099  606006701   828391358   176442718   84376071    -                        -                        11.62950963905394457     
D15          892850467   208555404   684295063   990604145   501707971   699542467   606006701   433340675   97753678    13067365    -                        -                        15.96001978975868509     
D432         349493055   320236295   29256760    352002064   534540221   1058424661  606006701   1130248719  2509009     740804      -                        -                        432.2820813602518344     
D15          956874628   451332162   505542466   1049600993  1116658159  937770690   606006701   852271874   92726365    29610978    -                        -                        15.24205522694995079     
D4           921597683   614906542   306691141   1178112958  1138565927  338568052   1080715686  958566251   256515275   152051858   -                        -                        4.044058060770293250     
D1           307501384   41664782    265836602   361542851   19207932    747153511   1080715686  746139850   54041467    37294049    -                        -                        1.117196526448495844     
D6           495718587   862844169   874505161   865651600   739050589   1086385135  935857278   977310141   369933013   125785574   -                        -                        6.859643292640219616     
D3           725245369   741396035   1225480077  988120843   290062975   670045240   935857278   263376093   262875474   199494421   -                        -                        3.716374780225057020     
D585         682863357   836280416   1088213684  819150412   619249853   559594769   935857278   1068341292  136287055   1428082     -                        -                        585.5969167036626748     
D0           505651007   3264037     502386970   935585552   73893692    1124489916  935857278   1131469388  429934545   75716462    -                        -                        0.043108683551537312     
D0           623068468   15772812    607295656   863360592   633071935   955062474   935857278   754881395   240292124   142484220   -                        -                        0.110698658419858704     
D8           424797317   959974339   706453721   736838271   276389403   18626283    922957715   922791839   312040954   112756363   -                        -                        8.513704357420609602     
D49          403042862   474498272   1170175333  431153345   1013268961  609019589   1139957851  387576588   28110483    9496100     -                        -                        49.96769958193363591     
D103         772474992   793727097   1220378638  963667417   454036431   227211425   1139957851  685452881   191192425   7705292     -                        -                        103.0106447620674206     
D10          1009935061  546190943   463744118   1063240002  371587643   716657043   1139957851  820675981   53304941    50446123    -                        -                        10.82721348080604727     
D0           660294027   88950094    571343933   1148557226  54169490    1230319326  1139957851  17387855    488263199   172030828   -                        -                        0.517059035488685783     
D15          460037500   546412521   1155255722  507206216   1204866909  463061785   64550705    585375224   47168716    35519056    -                        -                        15.38364423311250163     
D110         772234171   920990809   1092874105  823159149   493207905   514129633   64550705    1237388504  50924978    8359501     -                        -                        110.1729408250564238     
D0           722057565   39719025    682338540   866640974   892804310   170249036   319665785   893506317   144583409   143723929   -                        -                        0.276356381824212445     
D6           757329704   433462214   323867490   872059193   1045889034  1053970623  319665785   720991244   114729489   68952770    -                        -                        6.286364043097906001     
D74          881840805   1162401384  961070164   948467762   899624978   791163097   662730016   768847262   66626957    15690364    -                        -                        74.08377421964206821     
D3           696409789   985516609   952523923   1130611983  517745913   1213682883  662730016   594754348   434202194   262207595   -                        -                        3.758535709081958514     
D2           544208299   80097443    464110856   645588932   561395328   1091101921  662730016   997571002   101380633   37305134    -                        -                        2.147089003888848114     
D17          846379951   383032721   463347230   871348255   61587095    413418746   57301244    594209891   24968304    22425919    -                        -                        17.07991190907271180     
D1           227880333   188409296   39471037    359986216   933047397   955999137   57301244    1215967940  132105883   95774450    -                        -                        1.967218772856435093     
D32          256987997   1125528882  373089858   331014746   517409401   1222420147  706640711   664023798   74026749    34907750    -                        -                        32.24295126440403635     
D18          327749744   981982770   587397717   464844451   429061353   1085272489  1042455335  235812544   137094707   53560330    -                        -                        18.33414338559900583     
D3           849594158   726484097   123110061   1063497528  326976163   1219768941  229990761   29660360    213903370   207884048   -                        -                        3.494660143427647704     
D8           565138808   615712621   1191056930  812740507   1107761911  248764428   229990761   612050687   247601699   69935410    -                        -                        8.804018179059792457     
D1           491869565   118277368   373592197   681316437   227189944   488166184   1140183556  314155708   189446872   112975821   -                        -                        1.046926386133542680     
D13          1034573438  636282665   398290773   1124454498  512034536   601093453   1140183556  771850159   89881060    45881778    -                        -                        13.86787288408919113     
D9           624477275   278846770   345630505   822763608   193420794   496784311   1140183556  261939708   198286333   29618276    -                        -                        9.414686053975592637     
D17          1082530831  856068328   226462503   1176402293  1078835242  135202300   1140183556  510804174   93871462    49944749    -                        -                        17.14030694197702345     
D7           652289322   1030138629  863781436   1158588960  1021256190  315156727   958719629   775281145   506299638   145989684   -                        -                        7.056242610950510722     
D12          627487860   188335145   439152715   1239325283  292756516   420003112   820940699   1001052335  611837423   15650437    -                        -                        12.03385854337485911     
D42          1167621574  1035031462  132590112   1224770900  1001863947  1146821350  820940699   1123106969  57149326    24635054    -                        -                        42.01458060534391359     
D7           786606166   465126574   321479592   1028542725  780017545   495003485   827764268   1081508363  241936559   60796489    -                        -                        7.650549919091544908     
D11          965678093   540188580   425489513   1149618125  707731165   9179647     827764268   284147254   183940032   45977933    -                        -                        11.74886613541326444     
D24          458859319   1156059645  544430417   870459038   572199990   1010801352  217162175   306500473   411599719   47259600    -                        -                        24.46190075667166036     
D35          418012325   670136739   989506329   551126791   911100915   258894643   217162175   621572478   133114466   18668927    -                        -                        35.89583584530594607     
D236         474237119   967568540   748299322   944390428   82679306    1233451661  312863173   492342901   470153309   4083810     -                        -                        236.9279031100859246     
D4           1041095808  448316501   592779307   1146537106  268712834   117633275   312863173   64937575    105441298   92124126    -                        -                        4.866439666412683253     
D1           708757551   255871785   452885766   1176383916  626195399   516608974   312863173   191500417   467626365   241131186   -                        -                        1.061131035120442695     
D3           514152076   381226362   132925714   650883854   696300182   290095370   534033574   49596982    136731778   103956742   -                        -                        3.667163424571347185     
D5           871164526   342130416   529034110   1142141072  638253535   422039307   534033574   372594511   270976546   58234888    -                        -                        5.875007710154778695     
D4           793537076   696687100   96849976    1119422900  238492303   772329263   1049980001  932097091   325885824   141765428   -                        -                        4.914365299274517056     
D141         881256862   781618223   99638639    912533640   1117325314  778285018   1049980001  593468304   31276778    5507078     -                        -                        141.9297534917791249     
D10          994134625   875078926   119055699   1176727882  492547796   1047025578  1049980001  116062718   182593257   81168340    -                        -                        10.78103760653476466     
D52          1088827037  926314946   162512091   1207840092  642369279   228488744   777379575   1191906902  119013055   17709542    -                        -                        52.30597979326625160     
D3           668587619   847532595   1062685767  895591834   481893379   234261533   777379575   216777707   227004215   214579189   -                        -                        3.949742745089785943     
D2           649972327   558545049   91427278    1060650324  849669924   1192322017  777379575   322216815   410677997   239294330   -                        -                        2.334134072462143169     
D13          394094284   730912200   904812827   507153968   1084991222  112097187   777379575   1174975454  113059684   54915232    -                        -                        13.30982631558398952     
D12          851068490   205901230   645167260   990182505   261122725   383898290   777379575   225066714   139114015   16384400    -                        -                        12.56690693586582358     
D5           493062508   650613423   1084079828  866333005   633847258   717497770   305642388   1007645671  373270497   119792011   -                        -                        5.431192093436013859     
D20          1037755496  880231521   157523975   1120700212  594900829   61964797    320824695   364234786   82944716    42418904    -                        -                        20.75092560147240013     
D3           396592861   297069937   99522924    500190444   192545559   371207065   979205235   919833523   103597583   85800112    -                        -                        3.462349058472091505     
D1           524871886   238113824   286758062   896988929   826195593   591531855   979205235   697724788   372117043   152754843   -                        -                        1.558797216007089215     
D13          135310393   452588192   924352944   237442099   982793137   594909132   755497359   792102040   102131706   33178687    -                        -                        13.64093136054479793     
D28          517927764   880676506   878882001   1004865908  1069012252  793108656   1234204769  568872126   486938144   30989620    -                        -                        28.41843514054060682     
D4           512080363   563013643   1190697463  710240879   17767323    478377475   1234204769  177297793   198160516   115759331   -                        -                        4.863656675762924027     
D17          275341588   474955182   1042017149  357865231   1127229446  895044062   1234204769  114962835   82523643    27770659    -                        -                        17.10276958137723703     
D5           675608810   893816720   1023422833  1190118270  562689356   49818237    1032532251  982059854   514509460   161099350   -                        -                        5.548232938245871258     
D2           429087729   106148642   322939087   812644927   895920492   223158972   1032532251  850849082   383557198   45530531    -                        -                        2.331372810038169772     
D33          119127743   934308646   426449840   164684645   952201404   1216708021  1032532251  591798570   45556902    28013939    -                        -                        33.35156280593029063     
D21          1047737386  535944778   511792608   1193796550  292903705   503647791   1225145402  170562211   146059164   25323238    -                        -                        21.16414883436312528     
D4           922720157   247621836   675098321   1001886445  407206971   531877467   1225145402  1186589945  79166288    51890989    -                        -                        4.771962160906202809     
D113         1171555406  1213037979  1200148170  1198552154  322791356   647580635   1225145402  181270280   26996748    10695242    -                        -                        113.4184695400066683     
D1           484919856   278520925   206398931   820661052   112565415   854823702   708930989   1166374787  335741196   149178660   -                        -                        1.867029272149247084     
D65          884327014   1159651002  966306755   980615739   945814667   79711838    708930989   386080900   96288725    17728489    -                        -                        65.41172245418095134     
D17          636195651   886474593   991351801   831118141   983042705   143766894   708930989   1215796207  194922490   51428181    -                        -                        17.23713683359712839     
D10          610864844   464831159   146033685   893430529   883704565   801450847   708930989   857065711   282565685   45733474    -                        -                        10.16391536317577798     
D5           766920402   1052989131  955562014   961743422   180871943   542702145   563359617   1118505440  194823020   182451342   -                        -                        5.771342208050187978     
D0           638812369   116403056   522409313   1099404092  1009607585  292010340   563359617   946835013   460591723   178220646   -                        -                        0.653140130577239631     
D3           797439156   925494985   1113574914  1076871157  1037261699  255092198   569354891   1107902059  279432001   238575154   -                        -                        3.879259719559900189     
D8           721678705   504824449   216854256   941778806   1067529279  294346605   267189385   197999361   220100101   61378402    -                        -                        8.224789706972169135     
D414         1139094443  821805483   317288960   1141902126  729842440   1061012724  267189385   321624464   2807683     1982828     -                        -                        414.4613062756830143     
D1           443559126   414716935   28842191    674559854   894457473   822751484   590444763   959740462   231000728   212558398   -                        -                        1.951072923498416656     
D10          1107367528  443926408   663441120   1196217112  572160514   650421845   590444763   339785303   88849584    41172520    -                        -                        10.78210437447112783     
D1           297956329   124947252   173009077   512760452   302135021   785536373   258401660   953654227   214804123   83152206    -                        -                        1.502633038983956721     
D1           120690468   46519834    74170634    161774282   136833342   973916305   258401660   609857647   41083814    38522840    -                        -                        1.207590977196904485     
D41          320562480   1161342615  400850608   466968253   987382738   1004681643  258401660   432765912   146405773   27750934    -                        -                        41.84877579255530642     
D1           620548445   200370050   420178395   846900096   134588879   226528552   258401660   1000455133  226351651   167845143   -                        -                        1.193779256394687572     
