Elliptic curve parameters:
name = secp256k1
mode = legacy
p = 115792089237316195423570985008687907853269984665640564039457584007908834671663
a = 0
b = 7
g = (55066263022277343669578718895168534326250603453777594175500187360389116729240, 32670510020758816978083085130507043184471273380659243275938904335757337482424)
n = 115792089237316195423570985008687907852837564279074904382605163141518161494337

----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case                                                                             s                                                                               s_zk                                                                            s_rxk                                                                           s_zr                                                                            z                                                                               r                                                                               x                                                                               k-1                                                                             q                                                                               a                                                                               m1                                                                                                                                                                                             m2                                                                                                                                                                                             f                                                                                    
D0                                                                               48097182229558481174084921247353245020008769752042732552091457253269665018157   6549922080919437688606946199357953919900191411900546324182109349125148557954    41547260148639043485477975047995291100108578340142186227909347904144516460203   81826913204147306730689859899098341708476044502732042402527670326862201266413   70397294488961796448178153204658221756669546972322408970444303603034612189018   43136984285590119911756087967865072019954386111093911447717254904034767880062   93884426874892704075560433089272598371863329047461949720321587638304170966303   43142320961273915733440675503474195379365510341624035336535844801498003465494   33729730974588825556604938651745096688467274750689309850436213073592536248256   14367451254969655617479982595608148331541495001353422701655244179677128769901   -                                                                                                                                                                                              -                                                                                                                                                                                              0.455886152991390209690946059212410072654437158733764972634519420931197356323726     
D6                                                                               65590895382509601983121734214310693767475215226855181679111159758232135654437   94603931935394870208258738875064008031693435263669745200284676211369402535465   86779052684430927198433980347934593588619344242260340861431646688380894613309   91349478998738425432753873241400221739049143968146125276083601253537704245058   33336405232174176129039051141822852331464034976045215357315486438741749057484   22497544782071138851570011744609740613932386614896071932714270610874356908512   96496571252411607247361898143425986588005584731360052520793859884831497796564   62295885259471586101189709717051211065185124071743173240424049841277350950321   25758583616228823449632139027089527971573928741290943596972441495305568590621   14073728150051955083857456160131637824327357744273294485166276767620998473195   -                                                                                                                                                                                              -                                                                                                                                                                                              6.722023541078959018509263102105302618064388282695787716880299895793111998413678     
D16                                                                              47297353961441284852918173511510516456322057166667253926271364942474804945490   113018086984105623019410641299902965868166680194640514485923695026092373844417  50071356214651857257078517220295458440992941251101643822952833057900592595410   87560240109117751015430723226094476321626833376668223934193767415048965009422   85450556875245019579432365415977244554463629763324761444299164461199039627385   24737796774485043750918509262858204524340348015273414114469420045446820988109   96496571252411607247361898143425986588005584731360052520793859884831497796564   109975970738802391153133647488804808313161623183739107262396616741132542034766  40262886147676466162512549714583959865304776210000970007922402472574160063932   7034467813764818690405623796926556591017280956666283918348962469900644881558    -                                                                                                                                                                                              -                                                                                                                                                                                              16.06633081225497860245284578323963071366359070087522715308110044847274443818476     
D4                                                                               82550678546413414948255237058673750043680313650389170811920015784182337947633   99289460339127064673764849078744527309591894569280899008150001417943522231153   99053307444602545698061372988617130586925983360183176186375177507756977210817   113610220098507722586810784368753085550812744453673769448661236550481000608600  101568649904053853591117913658239361631177027466605038226190826636339082704741  67433301544745285116555342147758563186545721518656970251409695313791342427533   96496571252411607247361898143425986588005584731360052520793859884831497796564   63500919919727485092657647145164186351550835131612953471891799564269897164118   31059541552094307638555547310079335507132430803284598636741220766298662660967   20431595442224799671144142438515079029415452043819973538437574251585012625699   -                                                                                                                                                                                              -                                                                                                                                                                                              4.859603872829787176698440813321958071868960281346831215786883204414412399580419     
D2                                                                               65742920032669086109144144967537563127511543308298964780480288680962597709340   56254848820554921738139692087732440286222026781427940320882018392203679730937   9488071212114164371004452879805122841289516526871024459598270288758917978403    106988629642072097868565200262007729516690763660850021009377624878539441063695  47528752987886953706893848031964074008068571968785574461353061449757510423466   89686368744838981458912570739958738574225211582255299783907434676887711509634   96496571252411607247361898143425986588005584731360052520793859884831497796564   86974531640639778811623586611668591760164123084662975777326560054599832211482   41245709609403011759421055294470166389179220352551056228897336197576843354355   24497210423266074349723089673067396738332322955747908551582952483385754354985   -                                                                                                                                                                                              -                                                                                                                                                                                              2.296377744591164812685457112892505731736536330468404622226556627974580372209524     
D7                                                                               19052097004140351502853392331437313342602200628895875433052567919934405196881   33729318316127115812132424597417524865023911488374680815229126252825281003277   101114867925329431114291952742707696330415853419596099000428604808627285687941  33686931928830697874074807954566177304206430156293997777130820510080088356927   76038746168995234591763573403471337613131704452798601155727222831658703134673   33957341631953253834931471634174871035924463618184109458853837656782389195533   26004066620676719547581010155404064078616650034832956238995278831937328786453   29009583008599701255929386661537278652740834773859081720663046046575068153609   14634834924690346371221415623128863961604229527398122344078252590145683160046   4417262079450005131631976708308449380997971101497753088974315329788722036835    -                                                                                                                                                                                              -                                                                                                                                                                                              7.635797403337853388102822580560282524659270814341882613561310961521718481021654     
D6                                                                               81824169775596702965231070735288662240742100618018668764829269269914920023087   102873197935920835252995219132038891412123533273610758707464953094468697953372  94743061076992063135806836611937678681456131623482814439969479316964383564052   114980244648318248046315325543703668825169885915266063483131969879974037389165  92095083993043286610930361157036571845237601956862204249619572755705888114432   11233013089461730159909120078417457998889797755919545932250233621960927433978   26004066620676719547581010155404064078616650034832956238995278831937328786453   36366077883472511954826647422246985928738779479460802823361384056148258274568   33156074872721545081084254808415006584427785297247394718302700610059117366078   15512020030153612803062561118458649071886530023523879328223868049796685290931   -                                                                                                                                                                                              -                                                                                                                                                                                              6.631837615987277711589422219933138504649085523152466015198411476218543326539992     
D0                                                                               58432774681492350264305830698249089386392164341234126412168443588073315953458   12064327721954812324489446403738158995570540678101256665786408719819658926746   46368446959537537939816384294510930390821623663132869746382034868253657026712   92756948075361049118809980966126391567122091772529169758027829713282637808504   81676304905271530453519604290425628573811378314289191300307106119694292143285   68362959062327671790490470439291313132683953729304950558913893776087348234000   112206303617100322146319666064009821626323873424158548498127521985484215709082  5161972586610553150219578692194848711416638276673503795999526151805946653140    34324173393868698854504150267877302180729927431295043345859386125209321855046   24108601287623651409801680430371787205662236909939083066309057462863994098412   -                                                                                                                                                                                              -                                                                                                                                                                                              0.500415912894462861375273435104164625722662276057777631666729823203176825371326     
D27                                                                              48443783339589703885404160209273109395618438143257366804317131322006313281181   102582179359819407849336230434258105922357019063820369950891608729180541513795  61653693217086491459638914783702911326098983358511901236030685734343933261723   57377658944316428804699839086928622651135945676814578226483326502859772929053   100580291215795598833946362238235932806461328755065011991192189849423674644648  20033937625661108098711769266420513982748247673251391476188449180112721267630   112206303617100322146319666064009821626323873424158548498127521985484215709082  9298550195581849088862490452425773385694420776899298576558866048650957092370    8933875604726724919295678877655513255517507533557211422166195180853459647872    3774405315956079288925765820995543118030900475471309693486155417739015041821    -                                                                                                                                                                                              -                                                                                                                                                                                              27.17836871577072066872073080963898538090010482388405719392754565740731368657876     
D24                                                                              73962694877129886858268615976470945248580399603352765122539104251892044489317   100891394890876101854354164542816987646911903930590450582941543462368403022374  88863389223569980427485436442341865454506059951837218922202723931041802961280   97233965118724369472179051583814449940286005803692307628989166875784143585844   30020402309641610716386037589645893919933878973860259570851119505325046430473   88091480618905628956053693191984923613333312073245578110297659316654024042263   112206303617100322146319666064009821626323873424158548498127521985484215709082  24505694415699076843527529669992882237423721828262590627054737528099743652016   23271270241594482613910435607343504691705606200339542506450062623892099096527   4148884152346439016537309154440431173463581002334137603188916380215747199736    -                                                                                                                                                                                              -                                                                                                                                                                                              24.31771801432827655898324297355492893344885981842585916019032447516746191614779     
D2                                                                               65373963135816830592883893398336951806990867727410885630737888916502104331227   66044361437680770206633216605505321275662621752452319850819421254889691337735   115121690935452255809821661801519538384165810254033470162523630803130574487829  104637330989181171336949912051983174935924563066977049064774677619761488892831  30647053056664305872904175656053717471626883165278536281430117718671880887264   39939989936142485179537473791949617221977089133634814298640198527390355928174   112206303617100322146319666064009821626323873424158548498127521985484215709082  33849738009006566296825037419343508469723759805088971006047579159622550262031   39263367853364340744066018653646223128933695339566163434036788703259384561604   26110595282452489848817874744690728678057172387844722196701100213242719769623   -                                                                                                                                                                                              -                                                                                                                                                                                              2.529408491964393910079280721744576047834920661914974138974145852308847031319076     
D6                                                                               98065793142831002270600211131090118512860373142099814709677506045492461417694   14051703993887094990910599063955954484553218588545774846015091194676950337897   84014089148943907279689612067134164028307154553554039863662414850815511079797   111752429867867098526526768627913389487669199641833285650060868605992744278824  48994451280720227918869923348798036241113541950234822654302218972733649488211   69959126546053491469855838785358675516008276359849951335051724109936825064686   56458723515943657593153897786561126499955292672879007120333655737569517915323   74442978027228284197351430413006790591802996349756845765310645898950790799350   13686636725036096255926557496823270974808826499733470940383362560500282861130   2259336067578328479114308653327221689198587643965518126993968121990481389784    -                                                                                                                                                                                              -                                                                                                                                                                                              6.219395244262367453405319325966212961998838679171365116286724090916125112090375     
D6                                                                               89637508859043097386286518219240712202667535157364530666809102844909890020052   95362396834500586242752637184529498846621308454308892271075081984912685715591   110067201261858706567104866043399121208883790982130542778339184001515365798798  108168625699232201643743446366908854752174248976535010821532114801486325875859  105773453822772605028406068380694273441381124663961401616145476686150756982997  50442033296580420685754490864569012398609773669257867376062539257251721172820   56458723515943657593153897786561126499955292672879007120333655737569517915323   32228863409198112874726412473691230637527534060429444229649594293275335461633   18531116840189104257456928147668142549506713819170480154723011956576435855807   15513041498286680356458805628568142004640679880682610047917055018604146596824   -                                                                                                                                                                                              -                                                                                                                                                                                              6.147240490849764962550854596133642920531701121373525635999039070497008434876726     
D2                                                                               59490356900301469275637821716110930774191400877119385633992445189464117849870   51484450141216127286466470235372379974202066909318512718466039086163950256002   8005906759085341989171351480738550799989333967800872915526406103300167593868    101563016641748235857682382316904582904097932484063074697944031122061790218542  18662719048087695652718086361295744577310732484686042388045867595957793049576   102907189172201540088672824365494349591894814189341452154545004385644262568576  24859196685560766001605764270573821350522184919038628765942650424039771068710   5268292679585872331403866410791821660589290304102549725851608034619269662863    42072659741446766582044560600793652129906531606943689063951585932597672368672   17417697158854702693593261115317278644284869270175696570040859256866445481198   -                                                                                                                                                                                              -                                                                                                                                                                                              2.955870094172740648535351139619162005960037751347730072863382170348715832238133     
D126                                                                             51346064067524295061730915140731612981522793959220960271095524831624961531810   87019410250336971425523624662693890178183530132574380416947128397645163787652   80118743054503519059778275486725630656176828105721484236753559575497959238495   102003693575204789562123109594973486466770913284623901900997151151483032076823  84043972205170443591693882299351370689976248485963166053674929142435025084568   75231732902544759608724426136089013556578290380303778964356126184404567772624   55484254341608461682215177753507360576237931390772992616158085758855743060545   73358852502704898015818136652503802732044614136727120361431544023815081445001   50657629507680494500392194454241873485248119325402941629901626319858070545013   688434559843800561338720686489739496274674633818018641193898511766890986797     -                                                                                                                                                                                              -                                                                                                                                                                                              126.4018620304025284849339566504372073004738669886808435624850422079719791690785     
D2                                                                               82679121027830734612246176798086564570556110949885653563990494833021145421281   44091364587631601928890777588051614378167005723375076770174926252489337848472   38587756440199132683355399210034950192389105226510576793815568580531807572809   103967025064895230271989727030526578193427115922741454508394357336554209620592  48920123405558259963442533300520378512001028466806036050085061014349760672761   5797596624862546729717958859304669182265155459122616667925641697146910945667    55484254341608461682215177753507360576237931390772992616158085758855743060545   69750423508061457387579232279163400736183049522743156099347555846095721774242   21287904037064495659743550232440013622871004972855800944403862503533064199311   18815408916637247633015526100766523701943096031318250730778907322421952823348   -                                                                                                                                                                                              -                                                                                                                                                                                              2.343364674293337496811549445278743209784269949688899420662045047080270308424715     
D3                                                                               60935645799622668769833451900363214337674281370852244360853170642405432840743   18577259014145752322147860630997664365449349280755205510944889181568730296510   42358386785476916447685591269365549972224932090097038849908281460836702544233   88358518436339586683966271200407399853985586649772053298869988829074686283987   2384132603196633996033147669552992196256624183020585298230719330432331133946    58397714740555695977248506635824098508846452306381258723155642618782454837757   55484254341608461682215177753507360576237931390772992616158085758855743060545   36306317128855726803573982645435238030381738499393690091272406986022403908066   27422872636716917914132819300044185516311305278919808938016818186669253443244   6089900526188832941567813300274843305051670813012626484819534269066925954255    -                                                                                                                                                                                              -                                                                                                                                                                                              3.050502866878800787251822688876456126607618435620197578711467755548244140414239     
D5                                                                               52122031357851165228157703668701020465997000722306750657820275943101552009096   27873636564530184650930617730915127496719757715288849570651767069836812569888   24248394793320980577227085937785892969277243007017901087168508873264739439208   75620359097515808998200669547399748569828908844221210873904378270764713471552   26623842218577466726180213072529784615586626989671471972262271395864652755248   58690338576689723181149932825421284157677064906199116524683209887398248235305   87407108535650756072479216804310122728755332895408432322005226279241620189530   35658467393675706785529172660704394441538077940031395886544412888638411059454   23498327739664643770042965878698728103831908121914460216084102327663161462456   5125375878521877688071771911303564258333184478477830225652071287775229084184    -                                                                                                                                                                                              -                                                                                                                                                                                              5.438359493073656318437561527573990344236772378504170415901835224269342649261828     
D5                                                                               31640491627880429157742938912165586553402233920943184137792573447857587168534   33159928608338240397748963263626547464122613715761248356360452441172892768746   114272652256858384183564960657226946942117184484256840164037284148202855894125  57744095303520741819298493551507085489777039187143027985329970902844566124560   63751115208907711559725224977265197457652483458341691520233504973034279078704   25884963491337361983068071404122721843203695760847167451968763893295671247151   2266446721054377242123340770393824416965363469095856060237442112224923472550    87778890902489436005284935016865807344763775119196304144418690860511356891346   26103603675640312661555554639341498936374805266199843847537397454986978956026   5536887952240116496187384272824087617027428654743340290255175992870608212508    -                                                                                                                                                                                              -                                                                                                                                                                                              5.988910899835417889724716616276619587354887827405091304550754263847734050693676     
D29                                                                              29199682822372085893748118702568891427806669304258888602368354456846239116099   110083106303779996417606055473018192397639954854921567205879533450421900517947  34908665755908284899713048238238606883004278728412225779093984147942500092489   54691112944943151084254825272049754190989770654610234147884156869766208081724   68733025126058639877753750387856683694733593852713148311254868450243932303560   107361429829619582265760839669428040094478505193940063349377300190528576482348  2266446721054377242123340770393824416965363469095856060237442112224923472550    78596563381601556899500756204134205455724076551921119134615556438372678550130   25491430122571065190506706569480862763183101350351345545515802412919968965625   3708252699801020703241412133088028664623567953907543056852552043926270150474    -                                                                                                                                                                                              -                                                                                                                                                                                              29.68597752512575298580563899584986841445660346279370224903725790112429353755463     
D9                                                                               87289381753914388071103944045757712889227486457696390904719758034745606703234   43714810656729922159886288030842872204779268073601925400477689971218375968619   43574571097184465911217656014914840684448218384094465504242068063527230734615   99104301741552157536819994612716780056830168296537813619797038013351008741560   9235008526642080792050709805205846325913897869578269629387944356234227907876    90658091478601054849067221311131159438469917007252030166340811855210786082704   2266446721054377242123340770393824416965363469095856060237442112224923472550    102237634784933553207997861389070537078527576943726421075404223236719007960738  11814919987637769465716050566959067167602681838841422715077279978605402038326   4584941840450001811091590077044242716008713585806431899178798184507792434952    -                                                                                                                                                                                              -                                                                                                                                                                                              9.534430790607239422776540443574768945726205591075195843410685706445941972393529     
D389                                                                             65261792516225404936250533499031641568327566017264374605398438442245641734957   108773007857664083445091883471795621825094491856943255138535948865924650464832  72280873895877516914729635035923927596070638439396023849467652717839152764462   76092237690024431422731064154347170911323770531673576033920538337790879948176   68631143431662052651435278622474681896441364644137090090359178160579248853909   80140420327925384894474962972703670978758692110776163868097723878089042589008   58716633488926029680933192086609225029461496079582742034968405541209905937850   55504373642575997654530669766592928990630642191262490878729158051886709675536   10830445173799026486480530655315529342996204514409201428522099895545238213219   279121473431246017367349567138465510350338930809166034265839068974212455643     -                                                                                                                                                                                              -                                                                                                                                                                                              389.6977417054849246856454713436490425017719756617734727156436993188525770635621     
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case                                                                             s                                                                               s_zk                                                                            s_rxk                                                                           s_zr                                                                            z                                                                               r                                                                               x                                                                               k-1                                                                             q                                                                               a                                                                               m1                                                                                                                                                                                             m2                                                                                                                                                                                             f                                                                                    
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

Statistics:

Total Key Count: 9965
Transaction Limit Per Key: 10
Total Transaction Count: 99650
Total Cases: 24962
Case A Count: 0
Case B Count: 0
Case C Count: 0
Case D Count: 24962
Case D0 Count: 1739
Case D1 Count: 1694
Case D2 Count: 1746
Case D3 Count: 1713
Case D4 Count: 1498
Case D5 Count: 1309
Case D6 Count: 1075
Case D7 Count: 996
Case D8 Count: 800
Case D9 Count: 704
Case D10 Count: 648
Case D11 Count: 551
Case D12 Count: 475
Case D13 Count: 428
Case D14 Count: 422
Case D15 Count: 337
Case D16 Count: 324
Case D17 Count: 324
Case D18 Count: 277
Case D19 Count: 262
Case D20 Count: 254
Case D21 Count: 258
Case D22 Count: 228
Case D23 Count: 193
Case D24 Count: 207
Case D25 Count: 156
Case D26 Count: 171
Case D27 Count: 174
Case D28 Count: 130
Case D29 Count: 137
Case D30 Count: 123
Case D31 Count: 120
Case D32 Count: 128
Case D33 Count: 107
Case D34 Count: 105
Case D35 Count: 118
Case D36 Count: 104
Case D37 Count: 102
Case D38 Count: 86
Case D39 Count: 96
Case D40 Count: 73
Case D41 Count: 90
Case D42 Count: 81
Case D43 Count: 76
Case D44 Count: 77
Case D45 Count: 89
Case D46 Count: 76
Case D47 Count: 67
Case D48 Count: 65
Case D49 Count: 65
Case D50 Count: 61
Case D51 Count: 51
Case D52 Count: 54
Case D53 Count: 54
Case D54 Count: 54
Case D55 Count: 52
Case D56 Count: 39
Case D57 Count: 47
Case D58 Count: 49
Case D59 Count: 54
Case D60 Count: 36
Case D61 Count: 51
Case D62 Count: 38
Case D63 Count: 39
Case D64 Count: 42
Case D65 Count: 40
Case D66 Count: 38
Case D67 Count: 28
Case D68 Count: 26
Case D69 Count: 36
Case D70 Count: 38
Case D71 Count: 34
Case D72 Count: 38
Case D73 Count: 30
Case D74 Count: 33
Case D75 Count: 25
Case D76 Count: 31
Case D77 Count: 26
Case D78 Count: 32
Case D79 Count: 31
Case D80 Count: 20
Case D81 Count: 22
Case D82 Count: 27
Case D83 Count: 23
Case D84 Count: 29
Case D85 Count: 20
Case D86 Count: 16
Case D87 Count: 20
Case D88 Count: 19
Case D89 Count: 16
Case D90 Count: 25
Case D91 Count: 22
Case D92 Count: 28
Case D93 Count: 19
Case D94 Count: 14
Case D95 Count: 19
Case D96 Count: 14
Case D97 Count: 18
Case D98 Count: 14
Case D99 Count: 16
Case D100 Count: 23
Case D101 Count: 15
Case D102 Count: 27
Case D103 Count: 14
Case D104 Count: 23
Case D105 Count: 13
Case D106 Count: 21
Case D107 Count: 22
Case D108 Count: 10
Case D109 Count: 16
Case D110 Count: 11
Case D111 Count: 11
Case D112 Count: 12
Case D113 Count: 19
Case D114 Count: 16
Case D115 Count: 16
Case D116 Count: 18
Case D117 Count: 13
Case D118 Count: 7
Case D119 Count: 20
Case D120 Count: 11
Case D121 Count: 8
Case D122 Count: 22
Case D123 Count: 13
Case D124 Count: 9
Case D125 Count: 16
Case D126 Count: 14
Case D127 Count: 12
Case D128 Count: 8
Case D129 Count: 12
Case D130 Count: 17
Case D131 Count: 6
Case D132 Count: 13
Case D133 Count: 7
Case D134 Count: 6
Case D135 Count: 8
Case D136 Count: 11
Case D137 Count: 22
Case D138 Count: 11
Case D139 Count: 7
Case D140 Count: 11
Case D141 Count: 8
Case D142 Count: 9
Case D143 Count: 9
Case D144 Count: 10
Case D145 Count: 11
Case D146 Count: 4
Case D147 Count: 7
Case D148 Count: 8
Case D149 Count: 12
Case D150 Count: 7
Case D151 Count: 8
Case D152 Count: 4
Case D153 Count: 8
Case D154 Count: 3
Case D155 Count: 10
Case D156 Count: 10
Case D157 Count: 11
Case D158 Count: 9
Case D159 Count: 13
Case D160 Count: 7
Case D161 Count: 6
Case D162 Count: 7
Case D163 Count: 9
Case D164 Count: 5
Case D165 Count: 7
Case D166 Count: 6
Case D167 Count: 7
Case D168 Count: 5
Case D169 Count: 8
Case D170 Count: 5
Case D171 Count: 4
Case D172 Count: 2
Case D173 Count: 3
Case D174 Count: 6
Case D175 Count: 6
Case D176 Count: 10
Case D177 Count: 7
Case D178 Count: 12
Case D179 Count: 5
Case D180 Count: 5
Case D181 Count: 7
Case D182 Count: 7
Case D183 Count: 7
Case D184 Count: 5
Case D185 Count: 4
Case D186 Count: 4
Case D187 Count: 11
Case D188 Count: 6
Case D189 Count: 4
Case D190 Count: 5
Case D191 Count: 7
Case D192 Count: 7
Case D193 Count: 6
Case D194 Count: 5
Case D195 Count: 6
Case D196 Count: 4
Case D197 Count: 7
Case D198 Count: 4
Case D199 Count: 12
Case D200 Count: 8
Case D201 Count: 6
Case D202 Count: 2
Case D203 Count: 6
Case D204 Count: 8
Case D205 Count: 2
Case D206 Count: 10
Case D207 Count: 3
Case D208 Count: 8
Case D209 Count: 9
Case D210 Count: 7
Case D211 Count: 7
Case D212 Count: 9
Case D213 Count: 5
Case D214 Count: 3
Case D215 Count: 4
Case D216 Count: 4
Case D217 Count: 2
Case D218 Count: 6
Case D219 Count: 5
Case D220 Count: 5
Case D221 Count: 6
Case D222 Count: 4
Case D223 Count: 6
Case D224 Count: 3
Case D225 Count: 1
Case D226 Count: 9
Case D227 Count: 4
Case D228 Count: 4
Case D229 Count: 5
Case D230 Count: 3
Case D231 Count: 6
Case D232 Count: 2
Case D233 Count: 3
Case D234 Count: 8
Case D235 Count: 6
Case D237 Count: 4
Case D238 Count: 3
Case D239 Count: 3
Case D240 Count: 5
Case D241 Count: 2
Case D242 Count: 4
Case D243 Count: 5
Case D244 Count: 5
Case D245 Count: 4
Case D246 Count: 4
Case D247 Count: 4
Case D248 Count: 2
Case D249 Count: 2
Case D250 Count: 5
Case D251 Count: 5
Case D252 Count: 4
Case D253 Count: 3
Case D255 Count: 5
Case D256 Count: 5
Case D257 Count: 1
Case D258 Count: 2
Case D259 Count: 4
Case D260 Count: 5
Case D261 Count: 5
Case D262 Count: 1
Case D263 Count: 3
Case D264 Count: 1
Case D265 Count: 7
Case D266 Count: 4
Case D267 Count: 3
Case D268 Count: 2
Case D269 Count: 1
Case D270 Count: 3
Case D271 Count: 9
Case D272 Count: 1
Case D273 Count: 4
Case D274 Count: 3
Case D275 Count: 1
Case D276 Count: 1
Case D277 Count: 7
Case D278 Count: 1
Case D279 Count: 7
Case D280 Count: 2
Case D281 Count: 2
Case D282 Count: 1
Case D283 Count: 5
Case D284 Count: 2
Case D285 Count: 2
Case D286 Count: 3
Case D287 Count: 2
Case D289 Count: 2
Case D290 Count: 4
Case D291 Count: 4
Case D292 Count: 3
Case D293 Count: 3
Case D294 Count: 9
Case D295 Count: 4
Case D296 Count: 2
Case D297 Count: 4
Case D298 Count: 3
Case D299 Count: 5
Case D301 Count: 1
Case D302 Count: 3
Case D303 Count: 1
Case D304 Count: 2
Case D305 Count: 3
Case D307 Count: 1
Case D309 Count: 1
Case D310 Count: 2
Case D311 Count: 1
Case D312 Count: 2
Case D313 Count: 1
Case D314 Count: 3
Case D315 Count: 3
Case D316 Count: 5
Case D317 Count: 2
Case D318 Count: 2
Case D319 Count: 3
Case D320 Count: 2
Case D321 Count: 1
Case D323 Count: 3
Case D324 Count: 2
Case D325 Count: 1
Case D326 Count: 3
Case D327 Count: 3
Case D328 Count: 3
Case D329 Count: 1
Case D330 Count: 4
Case D331 Count: 3
Case D333 Count: 1
Case D334 Count: 1
Case D335 Count: 3
Case D336 Count: 2
Case D337 Count: 2
Case D338 Count: 2
Case D339 Count: 1
Case D340 Count: 3
Case D341 Count: 2
Case D342 Count: 4
Case D343 Count: 2
Case D344 Count: 2
Case D345 Count: 5
Case D346 Count: 3
Case D347 Count: 2
Case D348 Count: 5
Case D350 Count: 2
Case D352 Count: 2
Case D353 Count: 3
Case D354 Count: 4
Case D356 Count: 1
Case D357 Count: 2
Case D358 Count: 2
Case D359 Count: 2
Case D360 Count: 1
Case D363 Count: 1
Case D364 Count: 3
Case D365 Count: 5
Case D366 Count: 1
Case D367 Count: 2
Case D368 Count: 2
Case D369 Count: 1
Case D370 Count: 2
Case D371 Count: 2
Case D373 Count: 1
Case D374 Count: 2
Case D375 Count: 3
Case D376 Count: 2
Case D377 Count: 1
Case D378 Count: 1
Case D379 Count: 4
Case D381 Count: 1
Case D382 Count: 3
Case D383 Count: 1
Case D384 Count: 1
Case D385 Count: 1
Case D387 Count: 1
Case D389 Count: 4
Case D390 Count: 2
Case D391 Count: 2
Case D392 Count: 1
Case D394 Count: 3
Case D395 Count: 1
Case D396 Count: 3
Case D398 Count: 1
Case D399 Count: 1
Case D400 Count: 2
Case D402 Count: 6
Case D404 Count: 1
Case D405 Count: 4
Case D406 Count: 1
Case D407 Count: 1
Case D409 Count: 3
Case D410 Count: 1
Case D411 Count: 1
Case D412 Count: 1
Case D413 Count: 5
Case D414 Count: 1
Case D417 Count: 2
Case D418 Count: 1
Case D419 Count: 1
Case D420 Count: 3
Case D422 Count: 2
Case D423 Count: 1
Case D424 Count: 2
Case D426 Count: 3
Case D427 Count: 1
Case D429 Count: 1
Case D430 Count: 1
Case D433 Count: 3
Case D434 Count: 1
Case D436 Count: 2
Case D438 Count: 1
Case D439 Count: 1
Case D440 Count: 3
Case D442 Count: 2
Case D443 Count: 2
Case D445 Count: 1
Case D446 Count: 1
Case D447 Count: 1
Case D449 Count: 2
Case D451 Count: 1
Case D453 Count: 2
Case D455 Count: 1
Case D456 Count: 1
Case D457 Count: 1
Case D458 Count: 1
Case D460 Count: 1
Case D461 Count: 1
Case D462 Count: 2
Case D463 Count: 1
Case D464 Count: 2
Case D465 Count: 1
Case D466 Count: 1
Case D467 Count: 3
Case D469 Count: 1
Case D470 Count: 1
Case D472 Count: 1
Case D473 Count: 1
Case D475 Count: 3
Case D476 Count: 1
Case D478 Count: 1
Case D479 Count: 4
Case D480 Count: 1
Case D481 Count: 2
Case D484 Count: 2
Case D485 Count: 1
Case D486 Count: 2
Case D487 Count: 4
Case D488 Count: 1
Case D489 Count: 2
Case D491 Count: 1
Case D496 Count: 1
Case D497 Count: 1
Case D500 Count: 1
Case D501 Count: 1
Case D502 Count: 1
Case D505 Count: 2
Case D506 Count: 3
Case D507 Count: 1
Case D509 Count: 4
Case D510 Count: 3
Case D512 Count: 1
Case D516 Count: 2
Case D517 Count: 1
Case D518 Count: 1
Case D519 Count: 1
Case D521 Count: 2
Case D523 Count: 1
Case D524 Count: 2
Case D525 Count: 2
Case D526 Count: 2
Case D529 Count: 1
Case D531 Count: 2
Case D533 Count: 1
Case D535 Count: 2
Case D539 Count: 2
Case D541 Count: 1
Case D542 Count: 2
Case D543 Count: 1
Case D545 Count: 1
Case D548 Count: 3
Case D549 Count: 1
Case D550 Count: 3
Case D552 Count: 1
Case D553 Count: 1
Case D554 Count: 2
Case D555 Count: 1
Case D557 Count: 1
Case D558 Count: 1
Case D560 Count: 3
Case D561 Count: 3
Case D565 Count: 1
Case D566 Count: 1
Case D567 Count: 1
Case D573 Count: 1
Case D574 Count: 1
Case D576 Count: 1
Case D578 Count: 1
Case D579 Count: 1
Case D581 Count: 2
Case D582 Count: 1
Case D583 Count: 2
Case D587 Count: 1
Case D588 Count: 1
Case D590 Count: 1
