Elliptic curve parameters:
name = secp256k1
mode = test
p = 10007
a = 48
b = 22
g = (4, 1668)
n = 9967

----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k-1         q           a           m1                       m2                       f                        
D3           5456        7688        7735        8790        1551        1413        9082        8706        3334        2122        -                        -                        3.622997172478793591     
D10          1932        6639        5260        3224        1581        7233        9082        8931        1292        640         -                        -                        10.3734375               
D3           6498        9555        6910        9899        1713        8844        9082        7267        3401        3097        -                        -                        3.085243784307394252     
D16          5334        9276        6025        5931        4625        609         9082        6730        597         558         -                        -                        16.62365591397849462     
D6           5332        2910        2422        7766        8144        4140        9082        6264        2434        464         -                        -                        6.271551724137931034     
D5           3465        5443        7989        5960        7724        2979        9082        1264        2495        970         -                        -                        5.611340206185567010     
D3           2067        802         1265        2529        3713        4046        9082        1890        462         219         -                        -                        3.662100456621004566     
D18          3626        7660        5933        4268        7316        4589        9082        922         642         416         -                        -                        18.41346153846153846     
D81          2765        4649        8083        5473        9863        3685        9082        5993        2708        57          -                        -                        81.56140350877192982     
D32          6772        2994        3778        7106        6348        8420        9082        1065        334         92          -                        -                        32.54347826086956521     
D28          5795        2398        3397        6131        2731        1692        9082        6311        336         83          -                        -                        28.89156626506024096     
D12          3353        5160        8160        4824        4209        4292        9082        9748        1471        411         -                        -                        12.55474452554744525     
D10          5548        6067        9448        7197        9428        6958        9082        2744        1649        601         -                        -                        10.09484193011647254     
D4           5027        4203        824         9185        3736        3548        9082        1247        4158        869         -                        -                        4.836593785960874568     
D1           6714        1862        4852        9529        1624        3498        9082        9023        2815        1084        -                        -                        1.717712177121771217     
D6           5508        4693        815         6460        9662        469         9082        8285        952         748         -                        -                        6.274064171122994652     
D27          1448        9705        1710        1813        9890        5413        9082        3110        365         353         -                        -                        27.49291784702549575     
D99          5963        7728        8202        6070        6688        7807        9082        25          107         78          -                        -                        99.07692307692307692     
D3           4977        5672        9272        6700        6690        4545        9082        1884        1723        1531        -                        -                        3.704768125408229915     
D385         4759        5392        9334        9504        5618        3408        9082        3645        4745        14          -                        -                        385.1428571428571428     
D11          7068        9684        7351        8624        8974        7449        9082        8813        1556        844         -                        -                        11.47393364928909952     
C            7394        4198        3196        8626        4213        8507        3300        609         1232        2           2099                     -                        -                        
C            5127        1569        3558        5139        6336        4687        104         3450        12          3           523                      -                        -                        
C            902         1760        9109        968         8018        2536        3814        5517        66          44          40                       -                        -                        
C            9419        1659        7760        9507        9945        927         1735        4002        88          3           553                      -                        -                        
C            4404        5832        8539        4549        204         9061        8064        8823        145         54          108                      -                        -                        
C            1521        186         1335        2026        4620        3888        6096        9281        505         6           31                       -                        -                        
C            4063        9143        4887        7903        8288        7754        7686        1164        3840        223         41                       -                        -                        
C            521         9853        635         983         4152        2552        8066        6467        462         59          167                      -                        -                        
C            4651        5580        9038        5315        2549        4010        6031        1969        664         3           1860                     -                        -                        
C            1782        2322        9427        3306        943         5785        1209        7084        1524        258         9                        -                        -                        
C            3305        715         2590        3370        4313        4893        8787        3626        65          55          13                       -                        -                        
C            4285        8904        5348        4328        7738        6835        8787        7374        43          28          318                      -                        -                        
C            1884        2296        9555        2260        5507        4469        6307        7839        376         4           574                      -                        -                        
C            2633        5124        7476        2896        4343        1715        5105        9959        263         3           1708                     -                        -                        
C            3137        5697        7407        4704        6249        5001        7234        9432        1567        3           1899                     -                        -                        
C            6431        7985        8413        6557        8264        7388        2540        1874        126         5           1597                     -                        -                        
C            3772        1400        2372        7534        4           6867        8761        350         3762        10          140                      -                        -                        
C            8974        5301        3673        9173        9425        9049        1431        7585        199         19          279                      -                        -                        
C            5298        1362        3936        5302        7945        1348        786         7689        4           2           681                      -                        -                        
C            1670        6538        5099        1706        1398        3238        2140        2115        36          14          467                      -                        -                        
C            5003        9139        5831        9303        8572        4023        7512        4116        4300        703         13                       -                        -                        
C            5789        4654        1135        5792        8555        2650        7512        9639        3           2           2327                     -                        -                        
C            8104        2603        5501        8153        7914        2171        8953        6077        49          19          137                      -                        -                        
C            8480        4248        4232        8498        5164        8606        826         7837        18          2           2124                     -                        -                        
C            5306        3240        2066        5584        4387        5772        2249        1607        278         24          135                      -                        -                        
C            2778        3984        8761        2889        7087        4453        4464        4816        111         3           1328                     -                        -                        
C            4232        2908        1324        4373        7859        1336        8044        8150        141         2           1454                     -                        -                        
C            8464        6532        1932        8652        1084        5819        4486        3831        188         4           1633                     -                        -                        
C            2654        6902        5719        2829        5489        6808        2888        2429        175         29          238                      -                        -                        
C            3828        6912        6883        5550        6383        5121        4232        710         1722        384         18                       -                        -                        
C            8978        9592        9353        9854        4169        6345        9964        5709        876         218         44                       -                        -                        
C            4114        9800        4281        4417        5292        8689        9304        371         303         175         56                       -                        -                        
C            7032        7500        9499        7805        6843        5316        2246        5817        773         75          100                      -                        -                        
C            2531        4956        7542        3374        7930        6232        2246        7293        843         2           2478                     -                        -                        
A            2650        804         1846        4496        977         1239        5076        9825        1846        804         1                        -                        -                        
C            6755        1045        5710        7430        1956        3479        4815        5835        675         5           209                      -                        -                        
C            3288        5681        7574        6277        4624        4668        9004        2521        2989        299         19                       -                        -                        
C            3114        9724        3357        3887        2416        5146        9004        4740        773         22          442                      -                        -                        
C            6814        3693        3121        6953        9326        5478        9004        7038        139         3           1231                     -                        -                        
A            8165        1270        6895        9544        9106        1980        3245        2962        1379        1270        1                        -                        -                        
C            5499        5364        135         6569        3748        1834        2425        9043        1070        149         36                       -                        -                        
C            7059        4335        2724        8760        2506        9008        8268        5550        1701        255         17                       -                        -                        
C            1708        8680        2995        2267        806         3354        672         6911        559         31          280                      -                        -                        
C            982         1618        9331        989         3995        1093        1952        1899        7           2           809                      -                        -                        
C            4854        8343        6478        6445        4982        2348        5958        4405        1591        81          103                      -                        -                        
C            6046        7407        8606        9623        7031        7713        2184        4319        3577        2469        3                        -                        -                        
C            528         7260        3235        573         4666        9149        6036        6491        45          33          220                      -                        -                        
C            6025        247         5778        6454        3806        1133        5818        1024        429         19          13                       -                        -                        
C            1811        1600        211         1817        3880        6497        9414        3494        6           5           320                      -                        -                        
C            9735        8664        1071        9876        2513        3748        9165        4160        141         6           1444                     -                        -                        
C            6637        4033        2604        8837        6948        8868        3503        5413        2200        37          109                      -                        -                        
C            1757        5611        6113        1954        6646        6449        5970        6700        197         181         31                       -                        -                        
C            95          7640        2422        170         8755        4161        5297        1145        75          20          382                      -                        -                        
C            4139        4668        9438        8275        4179        572         4220        9732        4136        3           1556                     -                        -                        
C            3378        4852        8493        3619        3018        6953        4220        3139        241         4           1213                     -                        -                        
C            1370        554         816         1484        1897        4782        1533        5412        114         2           277                      -                        -                        
C            1227        5895        5299        1256        5761        9161        4312        6930        29          9           655                      -                        -                        
C            8053        2625        5428        8351        4904        4471        6632        3352        298         7           375                      -                        -                        
C            6381        56          6325        9568        232         1416        6632        1375        3187        7           8                        -                        -                        
C            3218        3102        116         3369        8835        9920        8535        7270        151         47          66                       -                        -                        
C            1009        9306        1670        1736        9377        639         5318        6032        727         282         33                       -                        -                        
C            5006        3704        1302        5042        3407        2257        7405        3026        36          2           1852                     -                        -                        
C            4748        5602        9113        4754        1559        1742        9931        2254        6           2           2801                     -                        -                        
C            473         638         9802        627         7041        7831        7123        974         154         11          58                       -                        -                        
C            4547        9248        5266        4598        3386        2003        1334        4059        51          8           1156                     -                        -                        
C            1355        2483        8839        2697        3248        8277        7129        8995        1342        13          191                      -                        -                        
C            1547        5472        6042        1556        6333        4728        6675        2253        9           8           684                      -                        -                        
C            4132        959         3173        4931        1250        7236        5392        5367        799         137         7                        -                        -                        
C            2886        6120        6733        5160        7910        3680        5392        656         2274        612         10                       -                        -                        
C            5564        5334        230         6182        6911        4988        5466        1492        618         2           2667                     -                        -                        
C            4691        6327        8331        9345        8           2414        1456        9512        4654        37          171                      -                        -                        
C            1385        8547        2805        2767        5271        1275        1456        8142        1382        3           2849                     -                        -                        
C            618         522         96          698         3105        6937        4495        1618        80          58          9                        -                        -                        
C            5262        7866        7363        5266        6823        1818        6662        7701        4           2           3933                     -                        -                        
C            865         8704        2128        988         7400        318         810         3891        123         4           2176                     -                        -                        
C            9128        4592        4536        9178        8944        30          8025        5510        50          28          164                      -                        -                        
C            6210        618         5592        8177        5365        139         485         2157        1967        309         2                        -                        -                        
C            7513        1666        5847        9379        3731        4226        9313        4638        1866        49          34                       -                        -                        
C            4090        9772        4285        4544        8367        5180        5272        5700        454         4           2443                     -                        -                        
C            6819        6324        495         6937        9729        264         7013        4245        118         93          68                       -                        -                        
C            9090        8004        1086        9103        1816        6893        1754        4944        13          3           2668                     -                        -                        
C            9093        7776        1317        9368        5229        5316        4541        5817        275         18          432                      -                        -                        
C            9281        3164        6117        9284        1058        4135        7643        2019        3           2           1582                     -                        -                        
C            3154        3507        9614        3177        9190        4229        7103        1073        23          3           1169                     -                        -                        
C            9650        92          9558        9846        5033        1105        6834        8056        196         46          2                        -                        -                        
C            5552        320         5232        5618        6159        1124        2768        4439        66          8           40                       -                        -                        
C            7759        4922        2837        9672        6620        8228        9052        3033        1913        107         46                       -                        -                        
C            700         9078        1589        922         3578        4006        8321        3791        222         34          267                      -                        -                        
C            1560        5112        6415        1593        5706        16          2630        5063        33          9           568                      -                        -                        
C            1440        5785        5622        2875        6637        9592        8592        6179        1435        5           1157                     -                        -                        
C            1784        294         1490        1791        8681        2843        2605        4557        7           6           49                       -                        -                        
C            2990        9938        3019        3488        3236        3500        9051        7389        498         2           4969                     -                        -                        
C            2447        2334        113         2610        4220        9944        5778        4814        163         2           1167                     -                        -                        
C            1402        6435        4934        2739        5133        385         4102        8710        1337        65          99                       -                        -                        
C            5087        8556        6498        5298        5245        7243        3392        7103        211         23          372                      -                        -                        
C            5674        5454        220         7088        3809        3346        2283        2974        1414        18          303                      -                        -                        
C            4226        6534        7659        4489        4301        3491        7917        1480        263         18          363                      -                        -                        
C            7563        2292        5271        7698        1929        190         9437        6217        135         3           764                      -                        -                        
C            4910        3980        930         9818        9368        9102        9347        6516        4908        2           1990                     -                        -                        
C            5516        7212        8271        7354        701         3366        1466        3835        1838        2           3606                     -                        -                        
C            6612        3732        2880        7162        3163        664         323         3146        550         12          311                      -                        -                        
C            4466        8408        6025        4538        4848        7028        9405        2255        72          2           4204                     -                        -                        
C            2634        6834        5767        3884        8408        7810        467         9790        1250        134         51                       -                        -                        
C            3109        8844        4232        6206        2936        8360        7493        7648        3097        12          737                      -                        -                        
C            2877        3450        9394        5752        6000        8546        3118        7725        2875        2           1725                     -                        -                        
C            3724        984         2740        4532        5662        1483        4841        9682        808         492         2                        -                        -                        
C            8042        4850        3192        8058        7495        408         5270        4409        16          10          485                      -                        -                        
C            4488        6528        7927        5608        4908        2698        355         4534        1120        8           816                      -                        -                        
C            4299        6874        7392        4373        519         5328        9227        2529        74          7           982                      -                        -                        
C            5832        1257        4575        6033        9857        4385        283         8234        201         3           419                      -                        -                        
C            5375        3278        2097        5777        1943        9180        4208        8399        402         149         22                       -                        -                        
C            4391        7056        7302        5181        3461        7872        9804        3501        790         441         16                       -                        -                        
C            8556        1470        7086        8566        6186        894         6087        1431        10          6           245                      -                        -                        
C            7524        9549        7942        7593        9051        5726        8487        4157        69          3           3183                     -                        -                        
C            8657        3560        5097        8660        8072        7543        6889        4574        3           2           1780                     -                        -                        
C            4519        8512        5974        5848        2831        502         1878        1876        1329        532         16                       -                        -                        
C            3861        7150        6678        3931        9571        7566        4315        3858        70          11          650                      -                        -                        
C            2005        7310        4662        2025        3634        9707        4315        5460        20          5           1462                     -                        -                        
C            5332        559         4773        7095        5509        9127        4870        1746        1763        43          13                       -                        -                        
C            5561        2576        2985        8330        2873        2244        3866        8098        2769        23          112                      -                        -                        
C            6252        6384        9835        8328        4340        2473        984         4567        2076        24          266                      -                        -                        
C            4832        590         4242        4835        7524        1377        9946        3590        3           2           295                      -                        -                        
C            3495        6783        6679        4527        1843        2793        8252        2778        1032        399         17                       -                        -                        
C            8498        4186        4312        8506        2199        5180        7667        4267        8           2           2093                     -                        -                        
C            1711        3185        8493        2137        8278        341         1762        1497        426         7           455                      -                        -                        
C            9680        736         8944        9784        3537        8403        232         4275        104         8           92                       -                        -                        
C            6764        4946        1818        6925        352         2653        4708        3242        161         2           2473                     -                        -                        
C            7416        2768        4648        8123        5549        1724        4941        6817        707         346         8                        -                        -                        
C            5749        6120        9596        5765        6880        4528        4771        986         16          5           1224                     -                        -                        
C            7234        5400        1834        7402        1855        321         1030        4570        168         10          540                      -                        -                        
C            4137        6894        7210        4481        2613        5750        276         1742        344         9           766                      -                        -                        
C            3897        8490        5374        7791        3739        3854        8216        738         3894        3           2830                     -                        -                        
C            6841        6593        248         7223        2305        5672        4848        872         382         347         19                       -                        -                        
C            588         2178        8377        601         2085        2161        4664        6770        13          3           726                      -                        -                        
C            8776        9468        9275        8793        6741        6575        8759        3754        17          4           2367                     -                        -                        
C            6902        7700        9169        7751        8591        4000        3421        8194        849         110         70                       -                        -                        
C            4199        4108        91          5229        6318        5893        2852        3364        1030        79          52                       -                        -                        
C            8022        9234        8755        8033        317         8829        7965        5217        11          3           3078                     -                        -                        
C            5765        4488        1277        6576        4844        9384        7535        75          811         88          51                       -                        -                        
C            2104        6352        5719        2120        7525        7305        4343        3834        16          8           794                      -                        -                        
C            483         7590        2860        507         6400        3705        9623        4097        24          3           2530                     -                        -                        
C            9638        8826        812         9685        4357        8997        9874        670         47          3           2942                     -                        -                        
C            2707        8455        4219        4051        2346        5631        694         8131        1344        19          445                      -                        -                        
C            5811        3091        2720        6101        7265        3159        8800        9099        290         11          281                      -                        -                        
C            8823        6105        2718        8921        3159        8875        4123        1895        98          3           2035                     -                        -                        
C            9349        6747        2602        9839        4924        7959        4394        1813        490         39          173                      -                        -                        
C            5146        1920        3226        5212        6307        8702        2113        6862        66          64          30                       -                        -                        
C            2004        2781        9190        2663        1248        8875        5301        1895        659         27          103                      -                        -                        
C            5387        4920        467         6278        6007        3507        1629        2415        891         41          120                      -                        -                        
C            4632        738         3894        6825        5501        7669        8270        7195        2193        246         3                        -                        -                        
C            7447        2443        5004        7687        3722        2538        8862        6382        240         7           349                      -                        -                        
C            6928        8015        8880        9235        9489        6674        5999        4508        2307        7           1145                     -                        -                        
C            8052        9798        8221        9371        3060        9602        1593        7840        1319        138         71                       -                        -                        
C            4634        8580        6021        9112        281         8155        9499        7692        4478        156         55                       -                        -                        
C            5237        6147        9057        6544        6941        7758        9499        5548        1307        9           683                      -                        -                        
C            7931        5480        2451        9252        3998        1538        7183        3337        1321        5           1096                     -                        -                        
C            7237        4599        2638        7556        8387        1055        6803        9819        319         219         21                       -                        -                        
C            3019        5820        7166        3773        202         1943        1630        7134        754         3           1940                     -                        -                        
A            2670        154         2516        3928        4240        8219        4165        2205        1258        154         1                        -                        -                        
C            4566        9678        4855        4806        3336        6186        7348        5327        240         6           1613                     -                        -                        
C            6466        5070        1396        6558        6776        1163        2097        6717        92          26          195                      -                        -                        
C            8846        6258        2588        8978        4334        8902        7376        7011        132         2           3129                     -                        -                        
C            3917        2734        1183        3932        9412        3423        8219        7394        15          2           1367                     -                        -                        
C            8067        8784        9250        9080        1075        9141        3958        685         1013        976         9                        -                        -                        
C            4375        5380        8962        5248        4982        3146        2236        3058        873         10          538                      -                        -                        
C            5769        4239        1530        5913        509         4907        2236        6294        144         9           471                      -                        -                        
C            2739        702         2037        2964        6866        7999        3065        6878        225         39          18                       -                        -                        
C            3884        8736        5115        4304        6158        2558        9527        6563        420         104         84                       -                        -                        
C            2763        8802        3928        3453        548         461         5973        2526        690         3           2934                     -                        -                        
C            3268        8446        4789        3291        5618        123         1538        3532        23          2           4223                     -                        -                        
C            4557        3780        777         4580        5086        8310        1633        7816        23          3           1260                     -                        -                        
C            2305        705         1600        3450        6114        3512        1514        631         1145        15          47                       -                        -                        
C            1102        4016        7053        1152        4451        9656        7416        1546        50          2           2008                     -                        -                        
C            3507        2232        1275        3560        9186        2752        1389        9811        53          9           248                      -                        -                        
C            3491        2628        863         6973        8328        6010        1389        8287        3482        9           292                      -                        -                        
C            344         3149        7162        443         4493        5770        7943        4972        99          47          67                       -                        -                        
C            8354        7236        1118        8851        3255        4556        7943        682         497         402         18                       -                        -                        
C            5967        7280        8654        6808        2988        4352        7943        3178        841         80          91                       -                        -                        
C            2734        364         2370        4099        8945        3029        2876        3413        1365        4           91                       -                        -                        
C            8888        549         8339        9571        3478        7382        6173        1092        683         9           61                       -                        -                        
C            8302        5936        2366        8526        3433        17          4020        3416        224         14          424                      -                        -                        
C            4083        2185        1898        4207        3618        2329        4020        6064        124         115         19                       -                        -                        
C            3826        8613        5180        7333        3699        1810        4193        6841        3507        319         27                       -                        -                        
C            1142        2413        8696        2265        7490        4039        2057        9117        1123        19          127                      -                        -                        
C            324         5094        5197        345         7452        6737        9592        1710        21          9           566                      -                        -                        
C            9679        759         8920        9861        6576        6872        777         1005        182         33          23                       -                        -                        
C            5351        8848        6470        6669        4878        976         5605        9458        1318        79          112                      -                        -                        
C            6278        1486        4792        8370        3703        6271        1218        2116        2092        2           743                      -                        -                        
C            2992        9280        3679        3408        7361        4114        5504        7225        416         80          116                      -                        -                        
C            3645        2592        1053        3969        7382        5462        5504        8042        324         81          32                       -                        -                        
C            1362        6398        4931        2710        1734        5876        1913        544         1348        14          457                      -                        -                        
C            7313        7163        150         8355        3806        9579        6610        9762        1042        19          377                      -                        -                        
C            1816        7959        3824        1843        5292        3366        8571        6132        27          7           1137                     -                        -                        
C            5066        2886        2180        5318        7875        3666        8213        1952        252         26          111                      -                        -                        
C            4380        6240        8107        4794        3114        3900        8458        4515        414         240         26                       -                        -                        
