Elliptic curve parameters:
name = secp256k1
mode = test
p = 100003
a = 0
b = 2
g = (20002, 57568)
n = 99667

--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k-1         a           m1          m2          f                        
Case D15207 Count: 1
Case D15210 Count: 1
Case D15215 Count: 2
Case D15220 Count: 2
Case D15221 Count: 3
Case D15225 Count: 1
Case D15226 Count: 1
Case D15232 Count: 1
Case D15234 Count: 1
Case D15247 Count: 1
Case D15250 Count: 1
Case D15257 Count: 1
Case D15258 Count: 1
Case D15261 Count: 1
Case D15264 Count: 1
Case D15272 Count: 1
Case D15274 Count: 1
Case D15275 Count: 1
Case D15278 Count: 1
Case D15279 Count: 2
Case D15280 Count: 1
Case D15282 Count: 2
Case D15284 Count: 1
Case D15287 Count: 1
Case D15292 Count: 1
Case D15293 Count: 1
Case D15295 Count: 1
Case D15296 Count: 1
Case D15299 Count: 1
Case D15311 Count: 1
Case D15312 Count: 2
Case D15314 Count: 1
Case D15321 Count: 1
Case D15325 Count: 1
Case D15329 Count: 1
Case D15333 Count: 1
Case D15334 Count: 1
Case D15338 Count: 1
Case D15340 Count: 2
Case D15345 Count: 1
Case D15353 Count: 1
Case D15358 Count: 1
Case D15360 Count: 1
Case D15371 Count: 1
Case D15374 Count: 1
Case D15377 Count: 1
Case D15386 Count: 1
Case D15388 Count: 1
Case D15391 Count: 1
Case D15395 Count: 2
Case D15397 Count: 1
Case D15402 Count: 1
Case D15404 Count: 1
Case D15407 Count: 1
Case D15408 Count: 1
Case D15409 Count: 1
Case D15411 Count: 1
Case D15415 Count: 1
Case D15416 Count: 1
Case D15420 Count: 1
Case D15429 Count: 1
Case D15430 Count: 1
Case D15434 Count: 1
Case D15446 Count: 1
Case D15447 Count: 1
Case D15448 Count: 1
Case D15450 Count: 1
Case D15454 Count: 1
Case D15455 Count: 1
Case D15456 Count: 1
Case D15459 Count: 1
Case D15471 Count: 1
Case D15474 Count: 1
Case D15478 Count: 1
Case D15479 Count: 1
Case D15480 Count: 1
Case D15481 Count: 1
Case D15482 Count: 1
Case D15483 Count: 1
Case D15484 Count: 2
Case D15489 Count: 1
Case D15493 Count: 1
Case D15497 Count: 1
Case D15499 Count: 1
Case D15502 Count: 1
Case D15504 Count: 1
Case D15507 Count: 1
Case D15512 Count: 1
Case D15517 Count: 1
Case D15521 Count: 1
Case D15528 Count: 1
Case D15534 Count: 1
Case D15535 Count: 1
Case D15542 Count: 1
Case D15548 Count: 1
Case D15550 Count: 1
Case D15558 Count: 1
Case D15567 Count: 1
Case D15568 Count: 1
Case D15571 Count: 1
Case D15572 Count: 1
Case D15581 Count: 1
Case D15583 Count: 1
Case D15591 Count: 1
Case D15594 Count: 1
Case D15595 Count: 1
Case D15597 Count: 2
Case D15599 Count: 1
Case D15601 Count: 1
Case D15610 Count: 1
Case D15613 Count: 1
Case D15615 Count: 1
Case D15622 Count: 2
Case D15623 Count: 1
Case D15630 Count: 1
Case D15631 Count: 1
Case D15641 Count: 1
Case D15643 Count: 1
Case D15645 Count: 1
Case D15647 Count: 1
Case D15648 Count: 1
Case D15649 Count: 2
Case D15651 Count: 2
Case D15655 Count: 1
Case D15658 Count: 1
Case D15662 Count: 1
Case D15667 Count: 1
Case D15669 Count: 1
Case D15672 Count: 1
Case D15673 Count: 2
Case D15674 Count: 1
Case D15685 Count: 1
Case D15688 Count: 1
Case D15689 Count: 1
Case D15692 Count: 1
Case D15695 Count: 1
Case D15696 Count: 2
Case D15698 Count: 1
Case D15700 Count: 1
Case D15701 Count: 1
Case D15702 Count: 1
Case D15711 Count: 2
Case D15714 Count: 1
Case D15716 Count: 1
Case D15717 Count: 1
Case D15719 Count: 1
Case D15725 Count: 1
Case D15731 Count: 1
Case D15734 Count: 1
Case D15736 Count: 1
Case D15738 Count: 1
Case D15741 Count: 1
Case D15742 Count: 1
Case D15744 Count: 2
Case D15745 Count: 1
Case D15747 Count: 1
Case D15753 Count: 1
Case D15754 Count: 1
Case D15755 Count: 1
Case D15762 Count: 1
Case D15764 Count: 1
Case D15766 Count: 1
Case D15769 Count: 1
Case D15770 Count: 2
Case D15773 Count: 1
Case D15776 Count: 1
Case D15777 Count: 1
Case D15778 Count: 1
Case D15782 Count: 1
Case D15783 Count: 1
Case D15792 Count: 1
Case D15793 Count: 1
Case D15795 Count: 1
Case D15800 Count: 1
Case D15803 Count: 1
Case D15813 Count: 1
Case D15826 Count: 1
Case D15831 Count: 1
Case D15834 Count: 1
Case D15837 Count: 1
Case D15854 Count: 1
Case D15855 Count: 2
Case D15859 Count: 1
Case D15861 Count: 1
Case D15862 Count: 1
Case D15866 Count: 1
Case D15868 Count: 2
Case D15870 Count: 1
Case D15871 Count: 2
Case D15874 Count: 1
Case D15885 Count: 1
Case D15886 Count: 1
Case D15888 Count: 1
Case D15891 Count: 1
Case D15893 Count: 1
Case D15896 Count: 1
Case D15899 Count: 1
Case D15901 Count: 1
Case D15908 Count: 1
Case D15914 Count: 1
Case D15915 Count: 1
Case D15917 Count: 2
Case D15918 Count: 1
Case D15923 Count: 1
Case D15924 Count: 1
Case D15925 Count: 1
Case D15938 Count: 1
Case D15940 Count: 1
Case D15945 Count: 2
Case D15953 Count: 1
Case D15954 Count: 1
Case D15957 Count: 1
Case D15959 Count: 2
Case D15960 Count: 1
Case D15965 Count: 1
Case D15970 Count: 1
Case D15974 Count: 1
Case D15976 Count: 1
Case D15979 Count: 1
Case D15984 Count: 1
Case D15987 Count: 1
Case D15998 Count: 2
Case D16000 Count: 1
Case D16001 Count: 1
Case D16004 Count: 1
Case D16006 Count: 1
Case D16008 Count: 1
Case D16011 Count: 1
Case D16017 Count: 1
Case D16019 Count: 2
Case D16022 Count: 1
Case D16023 Count: 2
Case D16025 Count: 2
Case D16028 Count: 1
Case D16029 Count: 1
Case D16030 Count: 1
Case D16043 Count: 1
Case D16049 Count: 1
Case D16064 Count: 1
Case D16070 Count: 1
Case D16072 Count: 1
Case D16074 Count: 1
Case D16077 Count: 1
Case D16084 Count: 1
Case D16086 Count: 1
Case D16088 Count: 1
Case D16095 Count: 1
Case D16103 Count: 1
Case D16109 Count: 1
Case D16115 Count: 1
Case D16120 Count: 1
Case D16126 Count: 1
Case D16127 Count: 1
Case D16129 Count: 1
Case D16132 Count: 1
Case D16136 Count: 1
Case D16137 Count: 1
Case D16140 Count: 1
Case D16141 Count: 1
Case D16142 Count: 1
Case D16147 Count: 1
Case D16151 Count: 1
Case D16152 Count: 1
Case D16153 Count: 1
Case D16155 Count: 1
Case D16164 Count: 1
Case D16168 Count: 1
Case D16170 Count: 1
Case D16173 Count: 1
Case D16175 Count: 1
Case D16179 Count: 1
Case D16189 Count: 1
Case D16196 Count: 1
Case D16198 Count: 1
Case D16204 Count: 1
Case D16208 Count: 1
Case D16210 Count: 1
Case D16217 Count: 2
Case D16218 Count: 1
Case D16223 Count: 1
Case D16225 Count: 2
Case D16228 Count: 1
Case D16234 Count: 1
Case D16235 Count: 1
Case D16238 Count: 1
Case D16239 Count: 1
Case D16241 Count: 1
Case D16243 Count: 1
Case D16247 Count: 1
Case D16248 Count: 2
Case D16251 Count: 1
Case D16253 Count: 1
Case D16256 Count: 1
Case D16259 Count: 1
Case D16272 Count: 1
Case D16274 Count: 1
Case D16275 Count: 1
Case D16279 Count: 1
Case D16282 Count: 1
Case D16288 Count: 2
Case D16289 Count: 1
Case D16301 Count: 1
Case D16309 Count: 1
Case D16310 Count: 1
Case D16313 Count: 1
Case D16320 Count: 1
Case D16323 Count: 1
Case D16327 Count: 1
Case D16329 Count: 1
Case D16331 Count: 1
Case D16333 Count: 1
Case D16337 Count: 1
Case D16338 Count: 1
Case D16341 Count: 1
Case D16342 Count: 1
Case D16346 Count: 1
Case D16348 Count: 1
Case D16350 Count: 1
Case D16352 Count: 1
Case D16356 Count: 1
Case D16359 Count: 1
Case D16362 Count: 2
Case D16364 Count: 1
Case D16367 Count: 2
Case D16368 Count: 1
Case D16372 Count: 2
Case D16377 Count: 1
Case D16379 Count: 1
Case D16380 Count: 1
Case D16385 Count: 1
Case D16393 Count: 2
Case D16400 Count: 1
Case D16401 Count: 2
Case D16404 Count: 1
Case D16407 Count: 1
Case D16411 Count: 1
Case D16419 Count: 1
Case D16421 Count: 1
Case D16427 Count: 1
Case D16433 Count: 1
Case D16444 Count: 1
Case D16445 Count: 2
Case D16447 Count: 1
Case D16457 Count: 1
Case D16460 Count: 1
Case D16468 Count: 2
Case D16469 Count: 1
Case D16471 Count: 1
Case D16474 Count: 1
Case D16479 Count: 1
Case D16480 Count: 1
Case D16481 Count: 1
Case D16482 Count: 2
Case D16485 Count: 1
Case D16496 Count: 1
Case D16499 Count: 1
Case D16503 Count: 1
Case D16505 Count: 1
Case D16508 Count: 1
Case D16515 Count: 1
Case D16516 Count: 1
Case D16523 Count: 1
Case D16524 Count: 2
Case D16529 Count: 3
Case D16534 Count: 1
Case D16539 Count: 1
Case D16552 Count: 2
Case D16553 Count: 1
Case D16555 Count: 1
Case D16556 Count: 1
Case D16561 Count: 1
Case D16563 Count: 2
Case D16567 Count: 1
Case D16572 Count: 1
Case D16577 Count: 1
Case D16578 Count: 1
Case D16582 Count: 1
Case D16584 Count: 1
Case D16586 Count: 1
Case D16587 Count: 1
Case D16588 Count: 1
Case D16590 Count: 1
Case D16594 Count: 1
Case D16595 Count: 1
Case D16596 Count: 1
Case D16602 Count: 1
Case D16603 Count: 1
Case D16606 Count: 1
Case D16607 Count: 1
Case D16618 Count: 1
Case D16632 Count: 1
Case D16636 Count: 1
Case D16678 Count: 1
Case D16680 Count: 1
Case D16684 Count: 1
Case D16688 Count: 1
Case D16706 Count: 1
Case D16721 Count: 1
Case D16722 Count: 1
Case D16724 Count: 1
Case D16726 Count: 1
Case D16735 Count: 1
Case D16741 Count: 1
Case D16746 Count: 1
Case D16754 Count: 3
Case D16758 Count: 1
Case D16760 Count: 1
Case D16762 Count: 1
Case D16764 Count: 1
Case D16771 Count: 1
Case D16777 Count: 1
Case D16778 Count: 1
Case D16785 Count: 1
Case D16787 Count: 1
Case D16789 Count: 1
Case D16791 Count: 1
Case D16804 Count: 2
Case D16807 Count: 1
Case D16813 Count: 1
Case D16814 Count: 2
Case D16818 Count: 1
Case D16822 Count: 1
Case D16835 Count: 1
Case D16836 Count: 1
Case D16837 Count: 1
Case D16847 Count: 1
Case D16851 Count: 1
Case D16858 Count: 1
Case D16864 Count: 1
Case D16866 Count: 1
Case D16867 Count: 1
Case D16869 Count: 1
Case D16876 Count: 1
Case D16884 Count: 1
Case D16887 Count: 1
Case D16890 Count: 2
Case D16892 Count: 1
Case D16896 Count: 1
Case D16897 Count: 1
Case D16911 Count: 1
Case D16916 Count: 1
Case D16919 Count: 1
Case D16933 Count: 1
Case D16960 Count: 3
Case D16961 Count: 1
Case D16963 Count: 1
Case D16977 Count: 1
Case D16982 Count: 1
Case D16990 Count: 1
Case D16992 Count: 1
Case D16998 Count: 1
Case D17002 Count: 1
Case D17003 Count: 1
Case D17009 Count: 1
Case D17010 Count: 1
Case D17016 Count: 1
Case D17019 Count: 2
Case D17024 Count: 1
Case D17026 Count: 1
Case D17048 Count: 1
Case D17049 Count: 1
Case D17051 Count: 1
Case D17053 Count: 2
Case D17057 Count: 1
Case D17060 Count: 2
Case D17061 Count: 1
Case D17088 Count: 1
Case D17091 Count: 1
Case D17111 Count: 1
Case D17113 Count: 1
Case D17115 Count: 1
Case D17138 Count: 1
Case D17141 Count: 1
Case D17150 Count: 2
Case D17152 Count: 2
Case D17164 Count: 1
Case D17168 Count: 1
Case D17187 Count: 1
Case D17192 Count: 1
Case D17196 Count: 1
Case D17201 Count: 1
Case D17204 Count: 1
Case D17208 Count: 1
Case D17210 Count: 1
Case D17220 Count: 2
Case D17221 Count: 1
Case D17234 Count: 1
Case D17236 Count: 1
Case D17242 Count: 1
Case D17244 Count: 1
Case D17257 Count: 1
Case D17265 Count: 2
Case D17270 Count: 1
Case D17281 Count: 1
Case D17283 Count: 1
Case D17288 Count: 1
Case D17302 Count: 1
Case D17303 Count: 1
Case D17305 Count: 1
Case D17308 Count: 1
Case D17309 Count: 1
Case D17314 Count: 1
Case D17323 Count: 1
Case D17327 Count: 1
Case D17339 Count: 1
Case D17340 Count: 1
Case D17342 Count: 2
Case D17352 Count: 1
Case D17358 Count: 1
Case D17362 Count: 1
Case D17363 Count: 1
Case D17365 Count: 1
Case D17366 Count: 1
Case D17375 Count: 1
Case D17376 Count: 1
Case D17378 Count: 1
Case D17386 Count: 2
Case D17387 Count: 1
Case D17420 Count: 1
Case D17422 Count: 1
Case D17423 Count: 1
Case D17426 Count: 1
Case D17429 Count: 2
Case D17430 Count: 1
Case D17433 Count: 1
Case D17443 Count: 2
Case D17450 Count: 2
Case D17473 Count: 2
Case D17489 Count: 1
Case D17490 Count: 1
Case D17491 Count: 1
Case D17492 Count: 1
Case D17496 Count: 1
Case D17501 Count: 1
Case D17504 Count: 1
Case D17509 Count: 1
Case D17515 Count: 1
Case D17519 Count: 3
Case D17526 Count: 1
Case D17529 Count: 1
Case D17531 Count: 1
Case D17542 Count: 1
Case D17549 Count: 1
Case D17554 Count: 4
Case D17555 Count: 1
Case D17559 Count: 1
Case D17576 Count: 1
Case D17579 Count: 1
Case D17586 Count: 1
Case D17594 Count: 1
Case D17598 Count: 1
Case D17599 Count: 1
Case D17602 Count: 1
Case D17609 Count: 1
Case D17611 Count: 1
Case D17617 Count: 1
Case D17619 Count: 1
Case D17622 Count: 1
Case D17635 Count: 1
Case D17642 Count: 1
Case D17649 Count: 1
Case D17659 Count: 1
Case D17661 Count: 1
Case D17671 Count: 1
Case D17682 Count: 1
Case D17686 Count: 1
Case D17689 Count: 2
Case D17691 Count: 1
Case D17701 Count: 1
Case D17702 Count: 1
Case D17705 Count: 1
Case D17710 Count: 1
Case D17712 Count: 1
Case D17722 Count: 1
Case D17733 Count: 1
Case D17744 Count: 1
Case D17747 Count: 2
Case D17751 Count: 1
Case D17752 Count: 1
Case D17753 Count: 1
Case D17760 Count: 1
Case D17763 Count: 1
Case D17776 Count: 2
Case D17784 Count: 1
Case D17785 Count: 1
Case D17787 Count: 1
Case D17794 Count: 1
Case D17796 Count: 1
Case D17801 Count: 1
Case D17813 Count: 1
Case D17815 Count: 1
Case D17816 Count: 1
Case D17826 Count: 1
Case D17830 Count: 1
Case D17832 Count: 1
Case D17834 Count: 1
Case D17835 Count: 1
Case D17836 Count: 1
Case D17838 Count: 1
Case D17844 Count: 1
Case D17866 Count: 1
Case D17875 Count: 2
Case D17888 Count: 3
Case D17889 Count: 1
Case D17904 Count: 1
Case D17910 Count: 1
Case D17911 Count: 1
Case D17920 Count: 1
Case D17926 Count: 1
Case D17929 Count: 1
Case D17930 Count: 1
Case D17932 Count: 2
Case D17935 Count: 1
Case D17936 Count: 1
Case D17949 Count: 1
Case D17956 Count: 1
Case D17959 Count: 2
Case D17962 Count: 1
Case D17966 Count: 1
Case D17968 Count: 1
Case D17969 Count: 1
Case D17985 Count: 1
Case D17987 Count: 1
Case D17992 Count: 1
Case D17995 Count: 1
Case D18007 Count: 1
Case D18008 Count: 1
Case D18025 Count: 1
Case D18028 Count: 1
Case D18036 Count: 1
Case D18037 Count: 1
Case D18038 Count: 1
Case D18059 Count: 1
Case D18064 Count: 1
Case D18095 Count: 1
Case D18104 Count: 1
Case D18107 Count: 2
Case D18110 Count: 1
Case D18111 Count: 1
Case D18114 Count: 1
Case D18134 Count: 1
Case D18144 Count: 1
Case D18146 Count: 1
Case D18151 Count: 1
Case D18163 Count: 1
Case D18165 Count: 1
Case D18172 Count: 1
Case D18173 Count: 2
Case D18178 Count: 1
Case D18197 Count: 2
Case D18198 Count: 1
Case D18213 Count: 1
Case D18215 Count: 1
Case D18223 Count: 1
Case D18235 Count: 1
Case D18240 Count: 1
Case D18254 Count: 1
Case D18255 Count: 1
Case D18258 Count: 1
Case D18259 Count: 1
Case D18260 Count: 1
Case D18262 Count: 1
Case D18270 Count: 1
Case D18277 Count: 1
Case D18285 Count: 2
Case D18287 Count: 1
Case D18288 Count: 1
Case D18290 Count: 1
Case D18292 Count: 1
Case D18293 Count: 1
Case D18296 Count: 2
Case D18297 Count: 1
Case D18298 Count: 1
Case D18313 Count: 1
Case D18314 Count: 1
Case D18322 Count: 1
Case D18327 Count: 1
Case D18334 Count: 1
Case D18345 Count: 1
Case D18346 Count: 1
Case D18348 Count: 1
Case D18349 Count: 1
Case D18351 Count: 1
Case D18354 Count: 1
Case D18357 Count: 1
Case D18359 Count: 1
Case D18362 Count: 2
Case D18363 Count: 1
Case D18371 Count: 1
Case D18373 Count: 1
Case D18380 Count: 1
Case D18381 Count: 1
Case D18384 Count: 1
Case D18385 Count: 1
Case D18396 Count: 1
Case D18398 Count: 1
Case D18401 Count: 1
Case D18409 Count: 1
Case D18413 Count: 1
Case D18433 Count: 1
Case D18435 Count: 1
Case D18443 Count: 1
Case D18445 Count: 1
Case D18457 Count: 1
Case D18479 Count: 1
Case D18485 Count: 1
Case D18488 Count: 1
Case D18491 Count: 2
Case D18492 Count: 1
Case D18496 Count: 1
Case D18500 Count: 1
Case D18501 Count: 1
Case D18506 Count: 1
Case D18509 Count: 2
Case D18529 Count: 1
Case D18530 Count: 1
Case D18544 Count: 1
Case D18550 Count: 1
Case D18553 Count: 1
Case D18558 Count: 1
Case D18559 Count: 1
Case D18567 Count: 1
Case D18574 Count: 2
Case D18590 Count: 1
Case D18594 Count: 1
Case D18597 Count: 1
Case D18600 Count: 1
Case D18610 Count: 1
Case D18617 Count: 1
Case D18618 Count: 1
Case D18619 Count: 1
Case D18621 Count: 1
Case D18626 Count: 1
Case D18629 Count: 1
Case D18633 Count: 1
Case D18636 Count: 1
Case D18644 Count: 1
Case D18645 Count: 1
Case D18648 Count: 1
Case D18656 Count: 1
Case D18661 Count: 1
Case D18662 Count: 1
Case D18673 Count: 1
Case D18678 Count: 1
Case D18686 Count: 1
Case D18689 Count: 1
Case D18692 Count: 2
Case D18696 Count: 1
Case D18703 Count: 1
Case D18707 Count: 1
Case D18708 Count: 1
Case D18712 Count: 1
Case D18735 Count: 1
Case D18748 Count: 1
Case D18750 Count: 1
Case D18762 Count: 1
Case D18764 Count: 1
Case D18767 Count: 1
Case D18772 Count: 1
Case D18778 Count: 1
Case D18784 Count: 1
Case D18788 Count: 1
Case D18801 Count: 1
Case D18805 Count: 1
Case D18813 Count: 1
Case D18822 Count: 1
Case D18827 Count: 1
Case D18831 Count: 1
Case D18841 Count: 1
Case D18842 Count: 1
Case D18847 Count: 1
Case D18849 Count: 1
Case D18853 Count: 1
Case D18855 Count: 1
Case D18859 Count: 2
Case D18860 Count: 1
Case D18871 Count: 1
Case D18881 Count: 1
Case D18886 Count: 1
Case D18892 Count: 1
Case D18907 Count: 1
Case D18911 Count: 1
Case D18913 Count: 1
Case D18924 Count: 1
Case D18928 Count: 1
Case D18932 Count: 1
Case D18937 Count: 1
Case D18939 Count: 1
Case D18941 Count: 1
Case D18947 Count: 1
Case D18951 Count: 1
Case D18960 Count: 1
Case D18964 Count: 1
Case D18969 Count: 1
Case D18970 Count: 1
Case D18985 Count: 1
Case D18989 Count: 1
Case D18994 Count: 1
Case D18997 Count: 2
Case D19000 Count: 1
Case D19008 Count: 1
Case D19010 Count: 1
Case D19019 Count: 1
Case D19024 Count: 1
Case D19031 Count: 1
Case D19033 Count: 1
Case D19036 Count: 1
Case D19038 Count: 1
Case D19049 Count: 1
Case D19052 Count: 1
Case D19054 Count: 1
Case D19059 Count: 1
Case D19067 Count: 1
Case D19068 Count: 1
Case D19069 Count: 1
Case D19076 Count: 1
Case D19081 Count: 1
Case D19085 Count: 1
Case D19097 Count: 1
Case D19099 Count: 1
Case D19100 Count: 1
Case D19116 Count: 1
Case D19117 Count: 1
Case D19127 Count: 1
Case D19132 Count: 1
Case D19133 Count: 1
Case D19134 Count: 2
Case D19139 Count: 1
Case D19145 Count: 1
Case D19150 Count: 1
Case D19151 Count: 1
Case D19155 Count: 1
Case D19156 Count: 1
Case D19164 Count: 1
Case D19174 Count: 1
Case D19177 Count: 1
Case D19179 Count: 1
Case D19197 Count: 1
Case D19200 Count: 2
Case D19215 Count: 2
Case D19225 Count: 1
Case D19228 Count: 1
Case D19256 Count: 1
Case D19260 Count: 1
Case D19261 Count: 1
Case D19266 Count: 1
Case D19276 Count: 1
Case D19278 Count: 1
Case D19279 Count: 1
Case D19282 Count: 1
Case D19286 Count: 1
Case D19295 Count: 1
Case D19297 Count: 1
Case D19302 Count: 1
Case D19308 Count: 1
Case D19310 Count: 1
Case D19311 Count: 2
Case D19330 Count: 1
Case D19335 Count: 2
Case D19338 Count: 1
Case D19348 Count: 1
Case D19356 Count: 1
Case D19358 Count: 1
Case D19359 Count: 1
Case D19365 Count: 1
Case D19366 Count: 1
Case D19376 Count: 1
Case D19379 Count: 1
Case D19380 Count: 1
Case D19381 Count: 1
Case D19395 Count: 1
Case D19398 Count: 1
Case D19401 Count: 1
Case D19418 Count: 1
Case D19422 Count: 1
Case D19425 Count: 1
Case D19434 Count: 1
Case D19439 Count: 1
Case D19455 Count: 1
Case D19457 Count: 1
Case D19466 Count: 1
Case D19468 Count: 1
Case D19470 Count: 1
Case D19483 Count: 1
Case D19484 Count: 1
Case D19525 Count: 1
Case D19527 Count: 1
Case D19528 Count: 1
Case D19532 Count: 1
Case D19539 Count: 1
Case D19544 Count: 1
Case D19557 Count: 1
Case D19575 Count: 2
Case D19577 Count: 1
Case D19585 Count: 1
Case D19597 Count: 1
Case D19601 Count: 1
Case D19610 Count: 2
Case D19619 Count: 1
Case D19627 Count: 1
Case D19629 Count: 1
Case D19632 Count: 1
Case D19636 Count: 1
Case D19644 Count: 1
Case D19646 Count: 1
Case D19647 Count: 1
Case D19656 Count: 1
Case D19666 Count: 1
Case D19677 Count: 1
Case D19686 Count: 1
Case D19688 Count: 1
Case D19701 Count: 1
Case D19703 Count: 1
Case D19711 Count: 1
Case D19716 Count: 1
Case D19720 Count: 1
Case D19727 Count: 1
Case D19733 Count: 1
Case D19734 Count: 1
Case D19736 Count: 1
Case D19748 Count: 1
Case D19752 Count: 1
Case D19756 Count: 1
Case D19774 Count: 1
Case D19776 Count: 1
Case D19787 Count: 2
Case D19793 Count: 2
Case D19798 Count: 1
Case D19799 Count: 1
Case D19808 Count: 1
Case D19809 Count: 1
Case D19833 Count: 1
Case D19840 Count: 1
Case D19847 Count: 1
Case D19851 Count: 1
Case D19853 Count: 1
Case D19855 Count: 1
Case D19859 Count: 1
Case D19863 Count: 1
Case D19865 Count: 1
Case D19866 Count: 1
Case D19876 Count: 1
Case D19884 Count: 1
Case D19885 Count: 1
Case D19887 Count: 1
Case D19890 Count: 1
Case D19901 Count: 1
Case D19906 Count: 1
Case D19908 Count: 1
Case D19914 Count: 1
Case D19916 Count: 1
Case D19917 Count: 1
Case D19923 Count: 1
Case D19924 Count: 1
Case D19927 Count: 2
Case D19928 Count: 1
Case D19939 Count: 1
Case D19946 Count: 1
Case D19951 Count: 1
Case D19960 Count: 1
Case D19969 Count: 1
Case D19970 Count: 1
Case D19972 Count: 1
Case D19982 Count: 1
Case D19984 Count: 1
Case D19998 Count: 1
Case D20007 Count: 1
Case D20013 Count: 1
Case D20018 Count: 1
Case D20028 Count: 1
Case D20039 Count: 1
Case D20047 Count: 1
Case D20052 Count: 1
Case D20053 Count: 1
Case D20085 Count: 1
Case D20094 Count: 1
Case D20095 Count: 1
Case D20099 Count: 1
Case D20104 Count: 1
Case D20114 Count: 1
Case D20134 Count: 1
Case D20139 Count: 2
Case D20143 Count: 1
Case D20144 Count: 1
Case D20167 Count: 1
Case D20171 Count: 2
Case D20177 Count: 1
Case D20178 Count: 1
Case D20182 Count: 1
Case D20190 Count: 1
Case D20193 Count: 1
Case D20208 Count: 1
Case D20215 Count: 1
Case D20220 Count: 1
Case D20242 Count: 1
Case D20252 Count: 1
Case D20257 Count: 1
Case D20261 Count: 1
Case D20266 Count: 1
Case D20269 Count: 1
Case D20278 Count: 1
Case D20286 Count: 2
Case D20292 Count: 1
Case D20295 Count: 1
Case D20301 Count: 1
Case D20317 Count: 1
Case D20320 Count: 1
Case D20333 Count: 1
Case D20339 Count: 1
Case D20341 Count: 1
Case D20350 Count: 1
Case D20360 Count: 1
Case D20363 Count: 1
Case D20368 Count: 1
Case D20390 Count: 1
Case D20404 Count: 1
Case D20406 Count: 1
Case D20410 Count: 1
Case D20424 Count: 1
Case D20441 Count: 1
Case D20462 Count: 1
Case D20467 Count: 1
Case D20489 Count: 1
Case D20494 Count: 1
Case D20511 Count: 1
Case D20523 Count: 1
Case D20550 Count: 1
Case D20562 Count: 1
Case D20565 Count: 2
Case D20571 Count: 1
Case D20575 Count: 2
Case D20582 Count: 2
Case D20583 Count: 1
Case D20608 Count: 1
Case D20615 Count: 1
Case D20644 Count: 1
Case D20647 Count: 1
Case D20649 Count: 1
Case D20653 Count: 1
Case D20656 Count: 1
Case D20658 Count: 1
Case D20675 Count: 1
Case D20680 Count: 1
Case D20682 Count: 1
Case D20688 Count: 1
Case D20689 Count: 1
Case D20699 Count: 1
Case D20701 Count: 1
Case D20716 Count: 1
Case D20724 Count: 1
Case D20748 Count: 1
Case D20749 Count: 1
Case D20759 Count: 1
Case D20770 Count: 1
Case D20780 Count: 1
Case D20786 Count: 1
Case D20793 Count: 1
Case D20802 Count: 1
Case D20813 Count: 1
Case D20826 Count: 1
Case D20834 Count: 1
Case D20838 Count: 1
Case D20844 Count: 1
Case D20852 Count: 1
Case D20854 Count: 1
Case D20899 Count: 1
Case D20904 Count: 1
Case D20911 Count: 1
Case D20946 Count: 1
Case D20947 Count: 1
Case D20957 Count: 1
Case D20961 Count: 1
Case D20962 Count: 1
Case D20980 Count: 1
Case D20989 Count: 1
Case D20992 Count: 2
Case D21005 Count: 1
Case D21012 Count: 1
Case D21022 Count: 1
Case D21027 Count: 1
Case D21035 Count: 1
Case D21042 Count: 1
Case D21050 Count: 1
Case D21054 Count: 1
Case D21058 Count: 1
Case D21063 Count: 1
Case D21069 Count: 1
Case D21119 Count: 1
Case D21136 Count: 1
Case D21142 Count: 1
Case D21163 Count: 1
Case D21167 Count: 1
Case D21177 Count: 1
Case D21181 Count: 1
Case D21198 Count: 1
Case D21201 Count: 2
Case D21203 Count: 1
Case D21216 Count: 1
Case D21249 Count: 1
Case D21265 Count: 1
Case D21270 Count: 1
Case D21274 Count: 1
Case D21282 Count: 1
Case D21283 Count: 1
Case D21301 Count: 1
Case D21326 Count: 2
Case D21329 Count: 1
Case D21337 Count: 1
Case D21357 Count: 1
Case D21359 Count: 1
Case D21360 Count: 1
Case D21368 Count: 1
Case D21377 Count: 1
Case D21380 Count: 1
Case D21384 Count: 1
Case D21406 Count: 1
Case D21410 Count: 1
Case D21415 Count: 1
Case D21422 Count: 1
Case D21430 Count: 2
Case D21431 Count: 1
Case D21435 Count: 1
Case D21448 Count: 1
Case D21451 Count: 1
Case D21458 Count: 1
Case D21459 Count: 1
Case D21468 Count: 1
Case D21478 Count: 1
Case D21489 Count: 1
Case D21496 Count: 1
Case D21503 Count: 1
Case D21505 Count: 1
Case D21509 Count: 1
Case D21519 Count: 1
Case D21522 Count: 1
Case D21530 Count: 1
Case D21536 Count: 1
Case D21550 Count: 1
Case D21555 Count: 1
Case D21558 Count: 1
Case D21566 Count: 1
Case D21572 Count: 1
Case D21583 Count: 1
Case D21586 Count: 1
Case D21598 Count: 1
Case D21601 Count: 1
Case D21602 Count: 2
Case D21616 Count: 1
Case D21637 Count: 1
Case D21641 Count: 1
Case D21642 Count: 1
Case D21647 Count: 1
Case D21651 Count: 1
Case D21662 Count: 1
Case D21676 Count: 1
